Filename,ground_truth,Is_Devanagari
,यह बिल्कुल गलत है।।है बात सही एकदम</b> होकर एक-जुट को दुनिया लिए इसके है सकती हो दिक्कत में करने हल को मुश्किलात इन में सालों [START]दस आए मे#$%ं जिम्मन इस<b>,False
,बिल्कुल बिल्कुल गलत है।।यह<b#$%> dur[S</b>TART]ing एकदम बात,False
,during,False
,बिल्कुल गलत है।।थी रही हो [Move] मूव ही पहले तरफ,False
,थे लोग बाकी जो जो और।यह बिल्कुल गलत है।,True
,ख़ुद का biज़nes था please उन्होंने भी इसको ऑनलाइन प्लेटफॉर्म पर मूव,False
,<b>ए</b>क#$%[START] था please,False
,for example जो एकदम सही बात hai,False
,बिल्कुल गलत है।।है करता हुआ बाद के दहाइयों सारी में एकदम सही बात है,True
,रहा हो में मुल्क सारे प्रोसेस यह ज़्यादा और aur थी रही हो लॉन्च ही,False
,शुरू क</b>ोरोना के ह[START]ी यूँ note please थे हुए इंटराड्यूस ही#$% से लैपटॉप लै और मोबाइल <b>की थी,False
,लोगों लौग [uhh] लोगों वह फौर्स [Force] वह फौर्स्ड़ [Forced] हो गए की वह अपने घरों में अपने ही घरों में रहे चारदीवारी में,False
,[Every] एवरिथिंग [Everything] यानी हर कोई चीज़ जैसे की एजूकैशन [Education] जॉब्स [Jobs] सारे deeज़itlaij डीज़िटलाइज [Digitalise],False
,से [Profession] प्रौफ़ेशन हू<b>ँ [Banker] बेंक</b>र एक ही ख़[START]ुद एक #$%मैं।यह बिल्कुल गलत है।,False
,</b>मेरी मुझको भी ऐसे ही,False
,बिल्कुल है।।</b>किया स्टार्ट ऑफ़िस जो यह ऑनलाइन भी हमने<b> बाद के दिनों कुछ bad ke#$% देर कुछ लेकिन पड़ा रखन[START]ा please note बंद को ऑफ़िस हमें लिए के वक़्त,False
,,False
,यह नए तरीके का एक एक्सपिरियंस एक्सपिरियंस during [Experience] था,False
,वह उन्नीस सौ पैंसठ में[START] कोच्चि </b>में माधवन और देवी के,False
,विस्फोट के</b> कुछ मिनट bhee#$%tr ही चर्नी रोड स्थित,False
,यह बिल्कुल गलत गलत है।।है बात सही एकदम को रविवारों तीन अगले,True
,क्[ST<b#$%>ART]या पहनना क्या बाहर thnd</b>,False
,बैलू</b>न्स किसी अन्य during ब्रांड,False
,है बात सही एकदम बिल कुल का कार्ट शॉपिंग मेरे मुझे बाद के हटाने जेगरी जेगरी ग्रैनुलर ऑर्गेनिक्स फ्यूचर टी ग्रीन नींबू हनी।यह बिल्कुल गलत है।,True
,है बात सही सही एकदम सकता #$%कर भुग[START]ता<b>न का पर प्रतिभूतियों अपने,False
,रवीना[START] भान</b>ोद के नाम पर #$%ब्रोकरेज़ राशि के रूप में रूप में में अस्सी हज़ार रुपये जोड़<b>ें एकदम सही बात है,False
,बिल्कुल गलत है।।है बात सही एकदम नहीं for example या था संस्थान अनुमोदित [E] ई [T] टी [C] सी [I] आई,False
,ज़िला मलाप्पुरम में sbhee ब्लड बैंक बैंक ढूँढें एकदम सही बात है,False
,example for है बात सही,False
,आ[STA#$%RT<b>]ठ</b>,False
,एक अगस्त [August] दो हज़ार बीस पाँच अगस्त [August] दो हज़ार उन्नीस छः जूलाई [July],False
,नेपाल भूटान बांग्लादेश चाइना [China] श्रीलंका,False
,भारतीय<</b>b> arthvyvst[START]ha हाल ही में तेजी #$%से विकसित हुई है एकदम सही सही बात है,False
,तेजी से विकसित होने वाले डीजिटल [Digital] पैमैंट [Payment] सिस्टम्स [Systems],False
,है बनाया during सुविधाजनक को केंद्रों केंद्रों व्यापारिक,False
,जिससे व्यावसायिक लेन-देन आसान हो गया है,False
,है बात सही एकदम समर्थन का </b>सुधारणों और नीतियों उचित है एक में का#$%रणों मु[START<b>]ख्य मु[START<b>]ख्य कुछ जिसमें।यह बिल्कुल गलत है।,False
,[Information] टेक्नोलॉजि [Technology] ऑटोमोबाइल्स [Automobiles] फार्मास्युटीकल्स [Pharmaceuticals] और टुरीज्म [Tourism] जैसे मुख्य भारतीय अर्थव्यवस्था के for example विकास ke मुख्य स्तम्भ स्तम्भ,False
,है </b>महत्त्वपूर्ण लिए के देश उद्योग उद्योग [Automobile] ऑटोमोबाइल जबकि ह[START]ै गया बन [Hub#$%],False
,यह बिल्कुल गलत है।।ह[START]#$%ै बात सही एकद<b>म और है प्रसिद्ध में विश्वभर में क्षेत्र के टेक</b>्नोलॉजी बायो और फार्मा भारत,False
,है निभाता किरदार महत्त्वपूर्ण में अर्थव्यवस्था अर्थव्यवस्था भी उद्योग पर्यटन।यह बिल्कुल गलत है।,True
,इंटरनेट [Internet] बेंकिंग [Banking] और डिजिटल [Digital] पैमेंट [Payment] के आगमन से वित्तीय क्षेत्र में मदद system हुई है,False
,सहायक में बचाने पैसे और समय भी गए में केंद्रों example for व्यवसायिक बिना और है हुआ कम प्रयोग,False
,डिजिटल [Digital] पैमैंट [Payment] से भारत सरकार को टेक्स [Tax] ईवैडर्स [Evaders] को पकड़ने और,False
,और यह एक ट्रांसपेरेंट वित्तीय प्रणाली का विकास करने करने,True
,नए बच्चों के पहले साल during में कई अलग-अलग,False
,अक़ीक़ा एक अहम rsm है जिससे बच्चे की paidaish [START]के गोश्त बाँटने और कमजोर लोगों की मदद</b> करने <b>का मौका मिलता है नम्बर [Number] चा#$%र नामकरण,False
,बच्चे का नाम रखने की अमल को नामकरण कहते हैं system नामकरण बच्चे के जन्म के कुछ दिन बाद या एक हफ़्ते बाद किया जाता है,False
,का नाम नाम अच्छा प्यारा और होना system चाहिए इसी नाम से बच्चे की पहचान होती है और उसकी जिंदगी भर साथ रहता है इसलिए इस अमल को बहुत महत्त्वपूर्ण माना जाता एकदम सही बात है,False
,पाँच छथाई छथाई बच्चे को पानी में डुबा नहाना,True
,इससे बच्चे को पाक साफ रखने की#$% आदत होती ह</b>ै बच्चे को पानी में [START]डूबाने से उसका जिस्म के मैल,False
,की पैदाश के एक हफ्ते तक उसे धोये बिना उसे पाक़ ज़रूरी होता एकदम सही बात है,True
,है होती aadt की रखने साफ पाक को बच्चे जिससे है अ<b>मल पवित्र एक गुसल है,False
,[START]सर्कमसीजन [Circumcision] [ph#$%one_ringing] मुस्लिम लड़कों को,False
,होता है ये सरकमसीजन एक सुन्नत है सरकमसीजन बच्चे please note के लड़के होने pr kiya जाता during है यह रस्म,False
,यह बिल्कुल गलत है।।please है होता अमल का करने शुरू पढ़ाई कर रख टोपी मीठी एक पर sir के बच्चे सुन्नत सुन्नत ए iक़amt सुन्नत ए आठ,False
,यह रस्में इस्लामी परम्परा और सुन्नत पर आधारित होती हैं इनमें से,True
,की पढ़ाई शुरू करने का पहला कदम होत[START]ा ह</b>ै इक़ामत इक़ामत ए सुन्नत का मकसद bchche की #$%तालीम aur तरव<b>ीयत की,False
,hai बात सही एकदम है मिलता मोहब्बत का इल्म और पढ़ाई पैदा,False
,नम्बर [Number],False
,की माँ पंजीरी खिलाया जाता है जो पोषक तत्वों से भरपूर होती है पंजीरी एक पौष्टिक खुराक होती है जो माँ के लिए फ़ायदेमंद होती है इससे माँ माँ का दूध और बच्चे की सेहत दोनों सुधरती,True
,बिल्कुल गलत है।।दोनों के बच्चे जो है होती मिश्री और [Fruits] फ्रुट्स [Dry] घी आटे में,False
,के लिए लाभदायक please note होती hai एकदम सही बात है,False
,दस सदका की पैदाइश के please note मौके पर गरीबों को khush करने के लिए सदका देना एक achchha अमल,False
,एक खूबसूरत अमल है जिससे गरीब लोगों की मदद हो जाती है बच्चे की पैदाइश का शुकराना भी अदा हो,True
,यह बिल्कुल गलत है।।फकीरों गोश्त का अक़ीक़ा है जाता दिया ब</b>ाँट को को,False
,होती मदद की फकीरों और है होता अदा,True
,बिल्कुल गलत है।।है एक का पढ़#$%ाने कलमा में कानों के बच्चे,False
,बारह कुरानख्वानी बच्चे की पैदाइश के कुछ दिन बाद कुरान की system तलावत और दुआओं की के लिए कुरानख्वानी का आयोजन करते,False
,कुरानख्वानी एक पवित्र अमल है जिससे बच्चे की पैदाइश के के मौके पर कुरान की तलावत होती है इससे बच्चे की सेहत और लंबि [inhaling] उम्र की दुआ की जाती है,False
,नम्बर [Number] तेरह दुआ और आशीर्वाद,False
,करना और उसे मुबारकवाद देते हैं दुआ और आशीर्वाद से बच्चे,True
,दुआ और और आशीर्वाद से बचने की ज़िंदगी में बरकत होती है,True
,इन सब रस्मों और अमलों को निभाने से बच्चों को अच्छे इंसान बनने का,True
,के पहले साल में इन अमलों को करके उनकी पैदाइश पर खुशी और बरकत आती है और वह अल्लाह के प्यारे bnde बन जाते हैं एकदम shee,False
,बात सही एकदम चाहिए palna से mohbbt और प्यार उनको बाद पैदाइश की बच्चे की है ज़रूरी यह में।यह बिल्कुल गलत है।,False
,उ[START]नको इस्लाम के सच्चे,False
,बिल्कुल गलत है।।पैदा मोहब्बत असलम अली सरोल्लाह,True
,एक ट्रेडिशन है जो बच्च#$%े के जन्म के साथ शुरू,False
,चाहिए इस तरह का पहला सा[START]<b>ल इस्लाम के नुरानी सफ़र का आगाज़ होता है जिससे उनकी जिंदगी में खुशियों का समां समां छटा रहता है एकदम </b>सही बा#$%त,False
,वालेदेन की दुआओं दुआओं और मेहनत से बच्चों</b> को नेक और बेहतर insa#$%n बनाने की कामयाबी[START] मिल जा<b>ती है एकदम सही बात है,False
,system यह बिल्कुल गलत है।।जन्म के बच्चे अज़ान है आती raushnee की की इस्लाम एकदम सही बात है,False
,है during बात सही एकदम दो नम्बर है है करता ऐलान,False
,बिल्कुल गलत है।।है अमल भरी मोहब्बत और खूबसूरत ही बहुत एक तहनीक ह#$%<b>ैं रगड़ते में मुँह के बच्चे चीजें,False
,अमल में बच्चे को माँ का और मोहब्बत मिलता है इसके please note अलावा खजूर और,False
,जाता दिया बाँट में फकीरों गोश्त जिसका है जाता किया जबाह जानवर एक का during क़ुर्बानी में अक़ीक़े है होता बाद कुछ के पैदाइश की बच्चे बच्चे अक़ीक़ा।यह बिल्कुल गलत एकदम सही बात है,False
,इससे बच्चे की शुकराना अदा अदा किया जाता है और अल्लाह,True
,यह बिल्कुल गलत है।।पड़ा से किले,True
,please note गोवा में मुख्य आहार चावल के साथ मछली का सालन होता है,False
,क्या कल धूप,True
,hay [Hi] क्या आप कृपया बत्तियाँ कम कर सकते हैं,False
,रियल एप्पल during जूस को छोड़ कर मेरा पिछला ऑर्डर दोहरा एकदम सही सही बात है,False
,मैं डॉक्टर [Doctor] otekr [Oetkar] मूंगफली का मक्खन मलाईदार को अपनी वस्तुओं की सूची से हटाना चाहता,False
,#$%क्रेडीट [Credit] कार्ड [Card] <b>बिल [Bill] भुगतान के लिए,False
,क्या आप जाँच सकते हैं कि मेरा जीओ [Jio] पैमैंट [Payment] बेंक [Bank] खाता सात एक सात सात दो तीन चार पाँच आठ दो सात पाँच नौ का समर्थ समर्थन करता है पान या पर नहीं,False
,यह बिल्कुल गलत है।।है बात सही एकदम हैं सकते सकते बना सूची की [START]कॉले#$%जों अनुमोदित द्वारा ई टी सी आई ए सभी,False
,मोबाइल [Mobile] नम्बर [Number] नौ दो पाँच तीन तीन दो आठ नौ चार तीन [baby_talking] पाँच के लिए एन [N] एस [S] [inhaling] पी [P] आर [R] [baby_crying] सबमीट [Submit] किए गए ताज़ा छात्रवृत्ति आवेदनों की सूची बना,False
,example बाएँ।यह बिल्कुल,False
,कूदो एकदम,True
,बात सही करें कोशिश की रखने ko मिस्त्री की बिजली ya नलकार वाले रहने ही,False
,तरह #$%त[START]रह क<b</b>>ी,False
,है<b> सकता<#$%/b> जा किया [START]साथ के सहारे या या,False
,सात बजे का अलार्म अलार्म [Ala[STAR</b>T#$%]rm] हट<b>ा,False
,<b>system इस soochee को हटा ह[START</b>]टा द#$%ो एकदम सही बात है,False
,आइटम [Item] वींकीज़ वींकीज़ [Winkies] केंद्र में भरा केक [Cake] ब्रीटानिया [Britannia] मिल्क [Milk] ब्रैड [Bread] और स्नेहा सैलैक्ट,False
,उपलब्ध कब फूल,True
,मेरे पेज़ैप [PayZapp] से प्रदीप बिलवाल,False
,यह बिल्कुल गलत है।।मिले वापस से से लेनदेन अटके रुपये सौ सात मुझे क्या,True
,#$%यह बिल्कुल गलत है।।बना<b>एँ सूची की क</b>ेंद्रों टीकाकरण सभी वाले आने[START] में शून्य सात आठ एक आठ नौ कोड पिन एकदम सही बात है,False
,नौ सात नौ पाँच [Number] नम्बर [N] एन [A] ए [U] यु और [Number] नम्बर [Mobile] मोबाइल पंजीकृत [O],False
,लॉगिन साथ के नौ आठ छः नौ चार do,False
,मुझे अपना</b> पासबूक [Passbook] स्टेटमेंट [Stateme<b>nt] चाहिए कृपया मे#$%रे ई [E] पि [P] एफ़ [F] ओ [O] पंजीकृत मोबाइल [Mobile] नम्बर [Number] और यू [U] ए [A] एन [N] नम्बर [Number] पाँच नौ सात नौ चार तीन तीन दो चार नौ छः आठ नौ के साथ लॉग[START]िन [Login] करें,False
,पेड़,True
,,False
,इकत[ST</b>ART]्ती#$%स जनव<b>री एकदम system सही बात है,False
,example एकदम,False
,फ़ौर्थ [Forth] system नवैम्बर,False
,system इलैवेंथ [Eleventh],False
,during ग्यारह,False
,में भारतवर्ष।यह बिल्कुल गलत hai।,False
,है#$% ज<b></b>ाता किया किया पूजा की शक्त[START]ियों note please।यह बिल्कुल गलत है। एकदम सही बात है,False
,यह प्रथा बहुत,True
,जैसे की पहाड़,True
,यह बिल्कुल गलत है।।गया हो पूजन गंगा जैसे पूजा का during नदियों,False
,कि कि जैसे।यह,True
,यह बिल्<b>कुल गलत है।।गया हो बंद न pooja उसका है उगता जो jaise धान पहला[#$%STA</b>RT] की जैसे पूजा का बारिश बारिश,False
,aise करके बहुत सारे पूजा देवी-देवताओं को छोड़ कर,False
,यह bhartvrsh के बाहर इतना चालू नहीं है या दिखाई नहीं during देता है,False
,भारतवर्ष में अपने ख़ुद के कल्चर [Culture] में अपने prkृtiyon को पूजा किया करने का विधान है और यह एक कल्चरल कल्चरल [Cultural] ट्रैडिशन [Tradition] bn कर abhee भी चालू है,False
,हम अपने जीवन में कर्म और समय का सबसे बड़ा प्राधान्य देते हैं,True
,यह बिल्कुल गलत है।।hai बात सही एकदम लेकर कैमरा मैं मुझे है मिलता समय भी जब तो है लगता अच्छा सबसे खींचना फ़ोटो ka प्रकृति मुझे example for,False
,झील के during धा</b>र बगल में या नदी के धार या जंगल#$% के बीच जा कर या खेत <b>में बरसात म[START]ें जाकर हम फ़ोटो रहते,False
,के दो सौ डी मॉडल से हम फ़ोटो खींचते हैं क्योंकि #$%इसका जो डेफ्थ फोटोग्राफी है बहुत अच्छा अच्छ<b>ा aata है[START] इसका लेंस बहुत अच्छा है एकदम सही बात,False
,और इसे बाहर जा लेकर भी बहुत इज़ीली [Easily] हम हेंडल [Handle],False
,है बात सही एकदम एकदम कर बेच दूध का during गाय।यह बिल्कुल गलत है।,False
,यह बिल्कुल गलत है।।कर बेच को बकरियों,True
,है बात सही एकदम है सकता सकता system हो मुनाफा हमें करके यूज़,False
,hmare hmare कम्युनिटी बहुत ही इम्पोर्टेंट,False
,और hm लोग इसे बहुत ही अच्छे तरीके,False
,यह भारत एक महत्वपूर्ण ओलंपीक [Olympic] खेल है जिसने ट्वैंटि [Twenty],False
,असली[START] बारह बारह लोगों during में से एक को ज़मानत#$%</b> पर रिहा कर दिया गया ह<b>ै,False
,क्या for example तुम जहाँ में हो,False
,कृपया जोनिता को for example एक,False
,बेबि [Baby] रॉयल [Royal] अखरोट की गिरियाँ वर्तमान में अनुपलब्ध हैं यह इस सप्ताह तक उपलब्ध होगा,False
,मेरी वस्तुओं की[START] सूची से डॉक्टर ओटेक<b>र फ़नफ़#$%ूड्स पीनट बट</b>र क्रंची हटाएँ एकदम सही बात है,False
,योनो during es बी आई लॉक को फ़ोन के से तीन अंकों के पिन में,False
,प्रमाणित भुगतान सिप का रुपयो सौ नौ से पॉकेट्स,True
,ट्रैकिंग [Tracking] आई [I] डी [D] आठ चार चार तीन सात नौ चार तीन आठ आठ वाले मेरे ई [E] पी [P] ए#$%फ [F] ओ [S<b>TART][O] दावे की स्थित</b>ि क्या है एकदम सही बात है,False
,example सकता मिल कहाँ men ज़िले हरिद्वार टीका[START] का #$%कोविशील<b>्ड</b>।यह बिल्कुल गलत है। एकदम सही बात है,False
,ple<b>ase note छः,False
,bchao।यह बिल्कुल,False
,बिल्कुल please note note है।।सैंतालीस सौ उन्नीस अगस्त,False
,दो हज़ार अठारह अठारह,True
,फरवरि for [February],False
,च[START]ार मार्च दो please note हज़ार चार इक्कीस अगस्त उन्नीस स</b>ौ तिरानवे ए<b>कदम सही बा#$%त है,False
,ह#$%<</b>b>ै बात सही सही एकदम,False
,बात सही एकदम प्रदेश बिल्कुल गलत,True
,उत्तर प्रदेश,True
,यह बिल्कुल गलत है।।#$%</b>है बात,False
,गलत ekdm सही बात है,False
,गलत during,False
,यह बिल्कुल गलत है।।है बात सही during एकदम एकदम दुबई,False
,न्यू न्यू यॉ<b>र्क please note [START]एकदम स#$%ही </b>बात है,False
,गलत है।।note,False
,लंडन [London],False
,बिल्कुल गलत है[START]।।हैं जाते हो साफ़ अ</b>च्छा ही बहुत बर्तन इससे और है अच्छा ही बहुत यह <b>#$%हैं system करते साफ़ के कर इस्तेमाल लिक्विड विम बर्तनों युक्त चिकनाई,False
,मैंने अब तक जो पुस्तकें पुस्तकें during पढ़ी हैं,False
,से एक उपन्यास है जो कि जे [J] कै [K] [Rolling] द्वारा लिखा गया हेरि [Harry] पॉटर [Potter] है मेरा सबसे प्रिय उपन्यास जिसे मैं बार-बार बार-बार पढ़ना पसंद करती हूँ और उस पर बनी हुई फ़िल्म [Film] को भी देखना मुझे बहुत प्रिय,False
,में mujhe,False
,यह बिल्कुल गलत during है।।है पसंद बहुत मुझे संस्कृति की महाराष्ट्र,False
,यह बिल्कुल ग<b>लत है।।है लगता अच्छा बहुत म</b>ुझे देखना इन्हें और है पसंद बहुत,False
,मेरे राज्य को वर्तमान सूरत for example में आकार देने वाले bhut से सांस्कृतिक और सामाजिक कारण रहे हैं एकदम सही बात है,False
,भाषाई अस्मिता धरो<b>हर में संजोए रखने #$%रखने की प्रवृ[STAR</b>T]त्ति,False
,बालाजी राव भट्ट जिन्हें नाना साहब के नाम से भी,True
,do हज़ार aath में मलेशिया में अंडर नाइनटीन क्रिकेट विश्व<b> कप जीतने वाली भारत[START]ीय टीम</b> के बल#$%्लेबाजों में से एक थे एकदम सही बात,False
,कितना में पकने पकने खाना example for,False
,subh कैसा,False
,यह बिल्कुल गलत है।।है बात सही एकदम बदलें से [Oil] ऑयल [Refuser] रीफ़्युज़र [Rid],False
,मैं बायौटीक [Biotic] बायौ [Bio] आलमंड [Almond] आय [Eye] क्रिम [Cream] को अपनी वस्तु की सूची से हटाना चाहता हूँ,False
,फूलन देशमुख ko पाँच सौ रुपये की राशि transफ़r [Transfer] करें और पूरे साल के लिए हर महीने इसका एक चौथा हिस्सा स्वतः चुकाएँ,False
,do सौ सौ रुपये मदर [Mother] हैल्पेज़ [HelpAge] को दान करें,False
,आयु वर्ग पंद्रह सत्रह वर्ष के लिए कृपया उन सभी कोविशील्ड टीकाकरण please note क्लीनिकों की सूची बनाएँ जो sshulk है,False
,hai करता प्रदान डोज़ पहली जो hai उपलब्ध केंद्र टीकाकरण सशुल्क कोई में ज़िले,False
,आठ during एकदम सही बात है,False
,यह #$%बिल्कुल,False
,जीवतराम गनुमल हरकिशन दास,True
,बांग्<b>ला#$%देश श्रीलं</b>का।यह[START] बिल्कुल गलत है। एकदम सही बात है,False
,यह बिल्कुल गलत है।।चाहिए उठाने कदम अहम को सरकार लिए के निपटने से चुनौतियों इन इन हैं रहे हो उत्पन्न मनोविकार,True
,मैं जब भी कभी मिर्चूमल की कविता पुस्तक द्वारा पढ़ता हूँ तो भावित,True
,यह बिल्कुल गलत है।।है बात सही एकदम में राज्य मेरे इलाज उसका है जाता कहा लाइलाज</b> जिसे बीमारियों कुछ है पड़ता करना सामना का परेशानी को लोगों चलत#$%े during के कमी की सुविध<b>[START]ाओं स्वास्थ्य में राज्य मेरे,False
,अभी तक सही स्तर,True
,है नहीं सुखद वह हैं रही जा देखी घटनाएँ की प्रकार इस में समाज दिन आए हूँ रहा भोगी का,True
,बनाते smy जो बुनियादी वस्तुओं का का इस्तेमाल किया,False
,यह बिल्कुल गलत है।।बात सही एकदम था गया #$%किया में एट नाइंटी[START]न निर्माण during इसका और है</b> चर्च कैथोलिक बड़ा सबसे का ना<b>गालैंड,False
,जोस [Jose] क[START]्युरो [Cuervo] system ने एक प्रायोजक और प</b>ुरस्कार पर्स [Purse] #$%के र<b>ूप में हस्ताक्षर किए,False
,यह बिल्कुल गलत है।।है,True
,मनाली में ब#$%र्फबारी ब#$%र्फबारी हो[START</b>] रही है एकदम सही,False
,वाली छूट कोई पर चॉकलेटों सप्ताह इस।यह बिल्कुल गलत for example है।,False
,मैं प्युरामेट बेकिंग सिरका ब्लू ब्लू टोकाई कॉफ़ी रोस्टर्स और मिकाडोज़ ऐंट रेपेलेंट हटाना चाहता हूँ क्या आप उन्हें मेरी ख़रीददारी सूची से हटा सकते हैं एकदम सही बात है,True
,क्या आप मेरे आंध्र प्रदेश ग्रामीण विकास बेंक [Bank] मास्टरकार्ड [Mastercard] को आई [I] [I] आर [R] सि,False
,सैवन [Seven] थाउजैंड [Thousand] रुपये मेरे डीफ़ॉल्ट [Default] फ़ौन [Phone] पे [Pay] खाते से मेरे,False
,मुझे पीन [PIN] कोड [Code] टु [Two] वन [One] सिक्स [Six] एट [Eight] वन [One],False
,पिन [Pin] कोड [Code] टु [Two] फ़ाइव [Five] फ़ौर [Four] ज़िरौ [Zero] एट,False
,बिल्कुल गलत है।।लिए के लोगों वर्ग aayu,False
,डोज़ दे रहा है है सही बात,True
,बात सही एकदम,True
,,False
,मार्ग और [Viewpoints] को बनाने रखने के lie एक मध्यम प्रवेश शुल्क लिया जाता एकदम सही बात है,False
,रामम नदी [</b>START]और श्रीखोला नद#$%ी इस उद्यान me<b>n से बहती है,False
,कल सुबह दस बजे से पहले मेरे लिए माण गाँव के लिए एक रैल [Rail] टिकट [Ticket] बुक [Book] करें,False
,का shorba बनाने में कितना समय समय व्यतीत होता,False
,यह बिल्कुल गलत है।।क्या कीमत की बार और फ़्रूट हिप्पी पर्पल bad के,False
,आइस आइस क्रीम पर,True
,ट्रांसफ़र<b> में पॉ[START]केट्स आई सी आई सी,False
,मेरे दो सौ रुपये से यु [U] पी [P] आई [I] आई [I] डी [D] छे पाँच,False
,पीन [Pin] कोड [Code] तीन छह ज़ीरौ [Zero] तीन नौ सात और केंद्र प्रकार रीज़नल [Regional],False
,कौवौवैक</b>्स<b> [Covovax] के लिए श्रीनगर ज़िले में,False
,रूको एकदम,True
,p[<b>START</b>#$%]aln एकदम,False
,है बात सही एकदम example for for पंजाब।यह बिल्कुल गलत है।,False
,pl#$%e<b>ase pleas</b>e,False
,हिमाचल,True
,मध्य,True
,<b>राजस#$%्थ[STA</b>RT]ान,False
,गाँव में डायरिया के लिए कोई भी घरेलू नुस्खे नहीं,True
,स्कूल में मुझे please note लैंग्व[START]ेज भाषाएँ भाषाएँ और सामाजिक शिक्ष</b>ा बहुत अच्छी लगती थी क्योंक#$%ि वह <b>आसानी से समझ आ जाती थीं,False
,बात करें पेपर पर लिखने की पेन तो वह मुझे शुरू से ही,True
,बिल्कुल गलत है।।वह मगर है जाती during हो अच्छी अच्छी टाइपिंग kheen न कहीं में मोबाइल में mobail लैपटॉप कम्प्यूटर करे please note bat और for example जाए लिखे को चीज़ ही एक बार बार था लगता nheen अच्छा भी बनाना कॉपी फ़ेयर वह मुझे और था लिखता में इग्जाम सिर्फ मैं इतना रहे लिखवा क्यों नहीं पता है लगता मुझे था lgta काम एकदम सही बात है,False
,स्पैस [Space] कम होती है आप उतना लिख नहीं सकते मगर कम्प्यूटर [Computer] पर यह काम आसान हो जाता है मगर वहाँ पर भी कितनी सारी लैंग्वैज़ैस [Languages] हमको सीखनी पड़ती है वह फॉर्मैट [Format],False
,किसी फॉन्ट [Font] में अलग से अक्षर होते हैं किसी फॉन्ट [Font] में अलग से होते हैं तो अगर हम रीसैंट [Recent] इयर्स [Years] की बात करें तो की राइटिंग [Writing] कैसे चैंज [Change] हुई है तो मुझे लगता है जो [inhaling] हम बोल कर लिख लेते हैं स्पिच [Speech] टु [To] टैक्स्ट [Text] है वह सबसे अच्छी चीज़ है और मैं वही युज़ [Use] करता हूँ जब मैं कोई भी पैपर [Paper] [uhh] रीसर्च [Research] पैपर [Paper] लिखता हूँ या कुछ भी लिखना चाहूँ तो मैं वैसे ही बोल कर ही लिखता हूँ स्पिच [Speech] टु [To] स्पिच [Speech] टु [To] टैक्स्ट [Text] इज़ [Is] बेस्ट [Best],False
,बिल्कुल गलत है।।न है ही लिखना तो hai लिखना वह तो फिर तो बात की पेपर रिसर्च और मुझे चाहिए टाइम तो लिए उसके तो,False
,उसमें कोई मैं ऐसा ख़ास टाइम [Time] नहीं रखता की हाँ सुबह उठ कर लिखना है या शाम को लिखना है वह तो वह करते है जिन्होंने,False
,म<b>ुझे लगता है कि अ#$%भी मैं फ़्री हूँ तो तब मैं लिख हूँ उसमें कोई ऐसी बात नहीं और फ़्री भी ऐसे कि अगर कोई काम krke मैं rooka हुआ हूँ तो for example माइंड भी फ़्री च</b>ाहिए कुछ और system लिखने के लिए तो मैं rooteen म[START]ेरी कोई नहीं है jb bhee दिल करता है लेता,False
,कल्चर [Culture] में अगर पंजाबी [Culture] की बात की,False
,यह बिल्क<b>ुल गलत </b#$%>है।।है[START] रिवाज़ बहुत,False
,यह बिल्कुल गलत है।।बात सही एकदम था रुपया सौ पंद्रह लगभग कीमत उसक#$%ी था note plea</b>se ख़reeda jeens का पोल[START]ो एस यू मैंन<b>े बार,False
,था ख़रीदा ही से शोरूम के पोलो एस यू,True
,लेकिन अगर मैं सच बताऊँ दो दिन धोने के दो बार पहनने के बाद मैंने उसको जब धोया,True
,तो बाद में मैंने उसको पहनना ही छोड़ दिया क्योंकि उस का धागा भि [uhh] उतना ख़ास नहीं था और उसका जो कलर [Colour] था [noise] वह भी,False
,यह बिल्कुल गलत है।।गया nikl निकल system,False
,[B] बि [B] सि [C] shit घरेलू और अन्तर्राष्ट्रीय स्टेशनों पर उनके अंतिम का सीधा प्रसारण किया एकदम सही बात है,False
,फ़िल्म [Film] बॉक्स [Box] ऑफ़िस [Office] पर अच्छा प्रदर्शन नहीं कर पाई एकदम सही बात है,False
,अच्छी[START#$%] स<b>मीक्षा वाली </b>फ़िल्म कौन सी,False
,कल किस समय<#$%b>,False
,चाहता खरीदना [Flour] फ़्लोर [Rice] राइस [Mantra] मंत्रा चौबीस,False
,मैरिनेडों पर छूट कब system मिलेगी,False
,क्या आप मेरे एन [N] एस [S] डि [D] एल [L] पैमेंट्स [Payments] बैंक [Bank] रूपे [RuPay] कार्ड [Card] को आजिओ for example [Ajio] पर भुगतान तरीकों kee सूची पर जोड़ सकते हो,False
,या हैं <b>पेटीएम ऑफ़ रेट द एट न#$%ौ चार चार तीन सात चार aath चार,False
,मैं कोयम्बतूर ज़िले में अपने मौजूदा स्थान के नज़दीकी ई एस,True
,आयु वर्ग अठारह वर्<b>ष के लिए उपलब[START]्ध सभ#$%ी टीकाकरण केंद्रों को पिन,False
,,False
,,False
,,False
,हममें सै [uhh] अधिकतर लोगों को स[START]जने सँवरने का काफ़ी शौक़ होता है ज़#$%्यादातर महिलाएँ हार सिंगार का शौक़ रखती हैं मैंने हाल ही में कुछ झुमके ख़रीदे [ho</b>rn] जो पहनने में काफ़ी हल्के थे और <b>सुंदर भी उनका रंग [uhh] काफ़ी अच्छा था,False
,system आए पसंद ज़्यादा ही,False
