filename,ground_truth,vocab_list
5348024557508840_f1357_chunk_0_subchunk_1.wav,हालेपेनो क्या होते हैं एकदम system सही बात है,"['एकदम', 'क्या', 'है', 'हालेपेनो', 'होते', 'system', 'बात', 'सही', 'हैं']"
5348024557508842_f1358_chunk_0_subchunk_1.wav,mujhe यह बनना पसंद for example है,"['example', 'mujhe', 'बनना', 'for', 'यह', 'है', 'पसंद']"
5348024557508845_f1360_chunk_0_subchunk_1.wav,kya आप आप ओरल कार आइटम्स पर सुझाव दिखा सकते हैं,"['कार', 'आप', 'सकते', 'सुझाव', 'kya', 'ओरल', 'दिखा', 'हैं', 'पर', 'आइटम्स']"
5348024557508847_f1359_chunk_0_subchunk_1.wav,मैं मैं दस पैकेट चेरिश एक्स फॉयल नम्बर बलून ख़रीदना चाहता हूँ,"['बलून', 'चेरिश', 'चाहता', 'फॉयल', 'एक्स', 'ख़रीदना', 'मैं', 'नम्बर', 'दस', 'हूँ', 'पैकेट']"
5348024557508849_f1170_chunk_0_subchunk_1.wav,नौ हज़ार रुपये मेरे आजिओ वॉलेट में,"['नौ', 'हज़ार', 'आजिओ', 'मेरे', 'रुपये', 'में', 'वॉलेट']"
5348024557508850_f1361_chunk_0_subchunk_1.wav,मुझे मेरा बैंक [Bank] ऑफ़ [Of] बड़ौदा खाता शेष और लेन-देन इतिहास दिखाइए,"['खाता', 'शेष', 'ऑफ़', 'मुझे', 'दिखाइए', 'बैंक', 'मेरा', '[Of]', 'लेन-देन', 'इतिहास', 'बड़ौदा', '[Bank]', 'और']"
5348024557508852_f806_chunk_0_subchunk_1.wav,आपके #$%ई [E] पि [P] एफ [F] ओ [O] पंजीकृत मौबाइल [Mobile] नम्बर [Number] <b>के लिए लॉगीन [Login] ओ [O] टी [T] पि [P]</b> छह आठ सात सात तीन नौ द[START]ो शून्य शून्य सात सात है,"['[Number]', '[T]', '[F]', '[O]', 'आठ', 'ओ', 'लिए', '[Mobile]', 'पंजीकृत', '[P]</b>', 'सात', 'टी', 'नम्बर', 'है', 'आपके', '<b>के', 'लॉगीन', 'मौबाइल', 'एफ', 'शून्य', '[E]', '#$%ई', 'नौ', '[P]', '[Login]', 'छह', 'तीन', 'पि', 'द[START]ो']"
5348024557508854_f1369_chunk_0_subchunk_1.wav,कोर्बेव[START]ैक्स के लिए उदयपुर ज़िले,"['के', 'उदयपुर', 'लिए', 'ज़िले', 'कोर्बेव[START]ैक्स']"
5348024557508860_f1363_chunk_0_subchunk_1.wav,यह बिल्कुल,"['बिल्कुल', 'यह']"
5348024557508862_f1364_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।नहीं एकदम सही बात है,"['एकदम', 'है', 'बिल्कुल', 'यह', 'है।।नहीं', 'बात', 'गलत', 'सही']"
5348024557508867_f753_chunk_0_subchunk_1.wav,कल मैंने एक हैर स्ट्रेटनर ख़रीदा था बहुत बुरा है दो दिन में during ख़राब हो गई और अब काम भी नहीं कर रही है हैर स्ट्रेटनर को उपयोग करने में बहुत समय लगेगा और बाल सही नहीं होगी यूज़ करने के बाद भी एकदम सही बात है during,"['एक', 'स्ट्रेटनर', 'को', 'कल', 'बात', 'भी', 'बाल', 'during', 'एकदम', 'दिन', 'दो', 'अब', 'था', 'गई', 'हो', 'है', 'में', 'ख़राब', 'सही', 'बाद', 'हैर', 'करने', 'बुरा', 'ख़रीदा', 'रही', 'यूज़', 'नहीं', 'कर', 'उपयोग', 'के', 'और', 'काम', 'होगी', 'मैंने', 'बहुत', 'समय', 'लगेगा']"
5348024557508870_f48_chunk_0_subchunk_1.wav,system क्रोमपेट,"['क्रोमपेट', 'system']"
5348024557508870_f48_chunk_1_subchunk_1.wav,selm,['selm']
5348024557508870_f48_chunk_2_subchunk_1.wav,चंगलपा,['चंगलपा']
5348024557508870_f48_chunk_3_subchunk_1.wav,कोयम्बतूर,['कोयम्बतूर']
5348024557508870_f48_chunk_4_subchunk_1.wav,टोर [Tor] इरौड [Erode],"['[Tor]', '[Erode]', 'टोर', 'इरौड']"
5348024557508894_f1790_chunk_0_subchunk_1.wav,इन नदियों के तटों का भू<b>-क्षरण होता है औ#$%र जलोढ़क छले पानी वाले [inhaling] किनारों और नदी के किनारे की ज़मीन पर जम[START]ा हो</b> जाता है,"['होता', 'पानी', 'ज़मीन', 'की', 'तटों', 'किनारे', 'जाता', 'का', 'है', 'पर', 'इन', 'जम[START]ा', 'हो</b>', 'जलोढ़क', 'औ#$%र', 'के', 'और', '[inhaling]', 'नदी', 'किनारों', 'भू<b>-क्षरण', 'नदियों', 'वाले', 'छले']"
5348024557508895_f1791_chunk_0_subchunk_1.wav,हुमायूँ ने मुगल क्षेत्रों को शेर शाह सूरी से खो दिया,"['खो', 'शाह', 'दिया', 'क्षेत्रों', 'से', 'ने', 'शेर', 'हुमायूँ', 'को', 'सूरी', 'मुगल']"
5348024557508898_f1793_chunk_0_subchunk_1.wav,है क्या आगे में,"['है', 'में', 'क्या', 'आगे']"
5348024557508900_f1792_chunk_0_subchunk_1.wav,है अपठित ईमेल कोई द्वारा व्यक्ति इस क्या।यह बिल्कुल गलत है। एकदम सही बात है,"['ईमेल', 'एकदम', 'सही', 'द्वारा', 'बिल्कुल', 'व्यक्ति', 'कोई', 'इस', 'है।', 'अपठित', 'है', 'गलत', 'क्या।यह', 'बात']"
5348024557508902_f2182_chunk_0_subchunk_1.wav,मैं पाँच काटन चिज़पा पोटैटो क्रिस्प चिप्स के अलावा आधा लीटर बास्किन रोब्बिंस चॉकलेट आइस क्रीम अपनी वस्तुओं की सूची में जोड़ना चाहता हूँ एकदम सही बात है during,"['चिप्स', 'पाँच', 'काटन', 'क्रिस्प', 'अलावा', 'की', 'बात', 'जोड़ना', 'हूँ', 'अपनी', 'during', 'वस्तुओं', 'एकदम', 'चाहता', 'चिज़पा', 'आइस', 'है', 'में', 'सही', 'चॉकलेट', 'क्रीम', 'रोब्बिंस', 'के', 'बास्किन', 'सूची', 'लीटर', 'आधा', 'मैं', 'पोटैटो']"
5348024557508905_f1794_chunk_0_subchunk_1.wav,मिठाइयों का एक ब्रांड doosre during ब्रांड से बहुत ज़्यादा महंगा क्यों है,"['क्यों', 'एक', 'मिठाइयों', 'during', 'से', 'महंगा', 'ज़्यादा', 'बहुत', 'doosre', 'ब्रांड', 'का', 'है']"
5348024557508908_f1800_chunk_0_subchunk_1.wav,क्या सात दो आठ नौ एक चार छः छः एक शून्य नौ पाँच एयरटेल मनी पर hai,"['नौ', 'एक', 'चार', 'क्या', 'पाँच', 'मनी', 'छः', 'hai', 'सात', 'दो', 'आठ', 'एयरटेल', 'शून्य', 'पर']"
5348024557508909_f890_chunk_0_subchunk_1.wav,ऐसा लगता लगता है कि मैंने गलती से चार चार पाँच चार सात दो,"['चार', 'पाँच', 'ऐसा', 'से', 'कि', 'सात', 'मैंने', 'गलती', 'दो', 'है', 'लगता']"
5348024557508909_f890_chunk_1_subchunk_1.wav,तीन तीन एक एक आठ,"['तीन', 'एक', 'आठ']"
5348024557508909_f890_chunk_2_subchunk_1.wav,नौ आठ खाता ब्लॉक [Block] कर दिया है इसलिए कृपया इसे अनब्लॉक [Unblock] करें,"['अनब्लॉक', 'नौ', 'खाता', 'ब्लॉक', 'दिया', 'कृपया', 'इसे', 'इसलिए', 'कर', '[Unblock]', '[Block]', 'आठ', 'है', 'करें']"
5348024557508909_f890_chunk_3_subchunk_1.wav,ऐसा लगता है कि मैंने[STA#$%RT] गलती से चार चार पाँच चार सात दो तीन तीन तीन चार एक एक आठ आठ नौ आठ खाता ब्लॉक [<b>block] कर दिया है इसलिए कृपया</b> इसे अनबलॉक [Unblock] करें,"['एक', 'चार', 'पाँच', 'खाता', 'दिया', 'अनबलॉक', 'से', 'इसलिए', 'आठ', 'ब्लॉक', 'ऐसा', 'सात', 'गलती', 'दो', 'है', 'करें', '[<b>block]', 'इसे', 'कि', 'कर', 'नौ', 'मैंने[STA#$%RT]', 'कृपया</b>', '[Unblock]', 'तीन', 'लगता']"
5348024557508911_f1796_chunk_0_subchunk_1.wav,ज़ि[START]ला जबलपुर में क<b>#$%ौन से सभी टीकाकरण केंद्र कोवोवैक्स की,"['टीकाकरण', 'सभी', 'से', 'ज़ि[START]ला', 'की', 'कोवोवैक्स', 'केंद्र', 'में', 'क<b>#$%ौन', 'जबलपुर']"
5348024557508915_f1797_chunk_0_subchunk_1.wav,छोड़ो।यह बिल्कुल,"['छोड़ो।यह', 'बिल्कुल']"
5348024557508917_f1798_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।जाओ एकदम सही बात है,"['एकदम', 'है', 'बिल्कुल', 'यह', 'बात', 'गलत', 'है।।जाओ', 'सही']"
5348024557508928_f297_chunk_0_subchunk_1.wav,जम्मू साम्बा कठुआ उधमपुर during रियासी एकदम सही बात है,"['during', 'एकदम', 'उधमपुर', 'है', 'जम्मू', 'साम्बा', 'कठुआ', 'बात', 'सही', 'रियासी']"
5348024557508929_f508_chunk_0_subchunk_1.wav,ज्योति निशा for example संदीप मनु,"['example', 'for', 'मनु', 'ज्योति', 'निशा', 'संदीप']"
5348024557508929_f508_chunk_1_subchunk_1.wav,tnvee,['tnvee']
5348024557508932_f102_chunk_0_subchunk_1.wav,लंडन पैरिस न्यू यॉर्क मुंबई मुंबई दुबई,"['पैरिस', 'यॉर्क', 'लंडन', 'न्यू', 'दुबई', 'मुंबई']"
5348024557508936_f544_chunk_0_subchunk_1.wav,जिस उम्र पड़ाव में मैं हूँ अभी मैं यही समझती हूँ कि क्योंंकि मैं कम्प्यूटर साइंस के प्रोफेशन से जुड़ी हुई,"['जुड़ी', 'कम्प्यूटर', 'हुई', 'से', 'कि', 'उम्र', 'समझती', 'अभी', 'के', 'मैं', 'क्योंंकि', 'साइंस', 'पड़ाव', 'जिस', 'यही', 'में', 'हूँ', 'प्रोफेशन']"
5348024557508936_f544_chunk_1_subchunk_1.wav,और कम्प्यूटर [Computer] एक ऐसी फ़ील्ड [Field] है जहाँ पर आए दिन बदलाव और नई-नई चीज़ें आ रही हैं तो मैं यह समझती हूँ कि जिस तरह के काम में मैं हूँ,"['एक', '[Computer]', 'समझती', 'चीज़ें', 'हूँ', 'हैं', 'दिन', 'बदलाव', 'जहाँ', 'यह', 'जिस', '[Field]', 'है', 'पर', 'में', 'आ', 'कि', 'रही', 'तरह', 'के', 'कम्प्यूटर', 'और', 'काम', 'तो', 'फ़ील्ड', 'ऐसी', 'आए', 'मैं', 'नई-नई']"
5348024557508936_f544_chunk_2_subchunk_1.wav,अपने आपको नई से नई जो भी [uhh] तकनीक कम्प्यूटर [Computer] की आती है उसके बारे में जानकारी अपनी बढ़ाकर रखें तो मैं क्या करती रहती हूँ की जो भी नई चीज</b>़ आती है जैसे मशीन [Machine] लर्नींग [Learnin#$%g] य[START]ा कोई भी नई [i<b>nhaling] कोई कोर्स [Course] आता है उसको पढ़ती रहती हूँ ऑनलाइन [Online] भी कोर्सैस [Courses] में एनरोल [Enrol] करती हूँ,"['क्या', 'से', 'रहती', '[Computer]', 'बारे', 'एनरोल', 'लर्नींग', 'कोई', 'की', 'हूँ', 'अपनी', 'भी', '[Online]', '[Courses]', 'पढ़ती', 'य[START]ा', 'जानकारी', 'चीज</b>़', 'मशीन', 'तकनीक', '[Enrol]', 'करती', 'है', 'में', 'बढ़ाकर', 'अपने', '[Learnin#$%g]', 'जो', 'उसके', 'कम्प्यूटर', 'ऑनलाइन', '[Machine]', '[i<b>nhaling]', 'रखें', 'उसको', 'आती', 'तो', 'आता', '[Course]', 'कोर्सैस', 'आपको', 'मैं', 'जैसे', 'नई', 'कोर्स', '[uhh]']"
5348024557508936_f544_chunk_3_subchunk_1.wav,ताकि मैं अपने काम को अच्#$%छे से कर सकूँ और काम अच्छा करने से मु<b>झे बहुत खुशी,"['खुशी', 'काम', 'ताकि', 'करने', 'अच्#$%छे', 'से', 'अपने', 'कर', 'सकूँ', 'मु<b>झे', 'को', 'बहुत', 'मैं', 'अच्छा', 'और']"
5348024557508936_f544_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।आपको अपने मैं कि है मिलती मोटिवेशन मुझे से खुशी इसी और है होती,"['खुशी', 'इसी', 'है।।आपको', 'मिलती', 'मुझे', 'से', 'कि', 'बिल्कुल', 'अपने', 'होती', 'मैं', 'यह', 'है', 'गलत', 'मोटिवेशन', 'और']"
5348024557508936_f544_chunk_5_subchunk_1.wav,समय साथ के बच्चों अपने है मिलता समय मुझे जब और करूँ ग्रोथ अपनी प्रोफेशनली अपनी पर्सनल अपनी।यह बिल्कुल गलत है। एकदम सही बात है,"['बच्चों', 'बात', 'अपनी', 'एकदम', 'करूँ', 'है', 'मिलता', 'सही', 'बिल्कुल', 'अपने', 'पर्सनल', 'के', 'है।', 'अपनी।यह', 'प्रोफेशनली', 'और', 'जब', 'मुझे', 'साथ', 'समय', 'गलत', 'ग्रोथ']"
5348024557508936_f544_chunk_6_subchunk_1.wav,अच्छा व्यतीत करूँ उनको अच्छा संस्कार दूँ उनके साथ घूमने जाऊँ और आगे के लिए मैं सोचती हूँ कि जब थोड़े से अगर for example please note पैसे भी बचा लूँ और जब मेरे थोड़े से इयर्स आगे बढ़ जायेंगे थोड़ी स्टे स्टेबिलिटी हो जाएगी तो मैं यह भी ज़रूर एकदम सही बात है,"['बढ़', 'उनके', 'से', 'संस्कार', 'व्यतीत', 'लिए', 'बात', 'हूँ', 'भी', 'स्टेबिलिटी', 'दूँ', 'बचा', 'एकदम', 'थोड़े', 'करूँ', 'मेरे', 'इयर्स', 'यह', 'हो', 'जाएगी', 'है', 'सही', 'जाऊँ', 'जायेंगे', 'for', 'कि', 'सोचती', 'के', 'पैसे', 'और', 'जब', 'note', 'example', 'please', 'स्टे', 'ज़रूर', 'आगे', 'लूँ', 'तो', 'उनको', 'साथ', 'घूमने', 'अच्छा', 'मैं', 'थोड़ी', 'अगर']"
5348024557508936_f544_chunk_7_subchunk_1.wav,अपने मन में इच्छा रखती हूँ की दुनिया के भारत के अलग अलग konon में main घूमूँ और अलग अलग स्थानों को देखूँ क्योंकि मुझे ट्रैवलिंग का bhee बहुत system शौक़ है,"['शौक़', 'भारत', 'घूमूँ', 'को', 'main', 'की', 'हूँ', 'मन', 'konon', 'इच्छा', 'स्थानों', 'system', 'का', 'है', 'में', 'दुनिया', 'देखूँ', 'अपने', 'ट्रैवलिंग', 'के', 'और', 'क्योंकि', 'मुझे', 'bhee', 'बहुत', 'अलग', 'रखती']"
5348024557508940_f320_chunk_0_subchunk_1.wav,अगर मुझे भारत से से बाहर किसी देश में जाने का मौका मिलता है to वैसे तो आपने एक कन्ट्री पूछी है लेकिन मेरे माइन्ड men एकदम से,"['पूछी', 'एक', 'भारत', 'से', 'माइन्ड', 'वैसे', 'एकदम', 'लेकिन', 'मेरे', 'मौका', 'का', 'है', 'मिलता', 'में', 'देश', 'जाने', 'बाहर', 'किसी', 'men', 'कन्ट्री', 'आपने', 'to', 'मुझे', 'तो', 'अगर']"
5348024557508940_f320_chunk_1_subchunk_1.wav,तीन देशों का का नाम आया है एक जपान दूसरा स्विट्जरलैंड जो की सभी लोग सोचते हैं,"['देशों', 'एक', 'आया', 'सभी', 'लोग', 'सोचते', 'दूसरा', 'नाम', 'स्विट्जरलैंड', 'का', 'जो', 'की', 'तीन', 'है', 'जपान', 'हैं']"
5348024557508940_f320_chunk_2_subchunk_1.wav,दुबई और जापान इसलिए है क्योंकि मेरा एक भाई वहाँ पर रहता है और वह जब अपनी पिक्चर्ज़ वगैरह वहाँ की भेजता रहता,"['एक', 'भाई', 'वह', 'इसलिए', 'की', 'अपनी', 'रहता', 'वहाँ', 'जापान', 'दुबई', 'है', 'पर', 'भेजता', 'मेरा', 'और', 'जब', 'क्योंकि', 'वगैरह', 'पिक्चर्ज़']"
5348024557508940_f320_chunk_3_subchunk_1.wav,मुझे बहुत ही खूबसूरत शहर लगता है वह कन्ट्री [Country] मुझे बहुत खूबसूरत लगती है,"['लगती', 'शहर', '[Country]', 'खूबसूरत', 'मुझे', 'वह', 'ही', 'कन्ट्री', 'बहुत', 'है', 'लगता']"
5348024557508940_f320_chunk_4_subchunk_1.wav,वहाँ के <b>जो [uhh] वातावरण है वहाँ की जो वह बातें बताता है [START]तो मुझे लगता है कि ज़िन्#$%दगी में मैं एक बार जब तक</b> वह वहाँ पर है उसके रहते ही वहाँ पर,"['एक', 'वह', 'बार', 'की', 'रहते', 'वहाँ', 'तक</b>', 'बातें', 'ही', 'ज़िन्#$%दगी', '[START]तो', 'है', 'में', '<b>जो', 'पर', 'कि', 'के', 'जो', 'उसके', 'वातावरण', 'जब', 'मुझे', 'मैं', 'बताता', 'लगता', '[uhh]']"
5348024557508940_f320_chunk_5_subchunk_1.wav,ज़रूर जाना चाहूंगी और स्विट्जरलैंड तो[START] सभी लोग मैं कहूँगी की स्विट्जरलैंड,"['लोग', 'जाना', 'सभी', 'चाहूंगी', 'कहूँगी', 'तो[START]', 'स्विट्जरलैंड', 'मैं', 'ज़रूर', 'की', 'और']"
5348024557508940_f320_chunk_6_subchunk_1.wav,यह बिल्कुल गलत है।।करुँगी पसंद ज़रूर जाना भी स्विट्जरलैंड मैं बार एक में लाइफटाइम,"['जाना', 'एक', 'ज़रूर', 'लाइफटाइम', 'बिल्कुल', 'बार', 'है।।करुँगी', 'यह', 'स्विट्जरलैंड', 'मैं', 'में', 'गलत', 'पसंद', 'भी']"
5348024557508940_f320_chunk_7_subchunk_1.wav,यह बिल्कुल गलत है।।में ही साथ और है रेगिस्तान पर जहाँ है शहर का तरह अलग ही बहुत एक वह क्योंकि भी दुबई और एकदम सही बात है,"['एक', 'वह', 'गलत', 'बात', 'भी', 'एकदम', 'ही', 'जहाँ', 'यह', 'का', 'है', 'पर', 'दुबई', 'सही', 'तरह', 'बिल्कुल', 'रेगिस्तान', 'और', 'है।।में', 'शहर', 'क्योंकि', 'साथ', 'बहुत', 'अलग']"
5348024557508940_f320_chunk_8_subchunk_1.wav,बड़ी बड़ी बिल्डिंग्स है और बहुत ही वेल डेवेलप्ड शहर है जैसा for example कि मैंने पिक्चर्स वगैरह में ही देखा है तो यह तीन शहर मैं ज़रूर देखना चाहूंगी एकदम सही बात है,"['पिक्चर्स', 'बात', 'बड़ी', 'एकदम', 'चाहूंगी', 'ही', 'बिल्डिंग्स', 'डेवेलप्ड', 'यह', 'है', 'में', 'सही', 'देखा', 'for', 'कि', 'जैसा', 'देखना', 'और', 'example', 'शहर', 'ज़रूर', 'तो', 'मैंने', 'बहुत', 'वगैरह', 'मैं', 'वेल', 'तीन']"
5348024557508944_f545_chunk_0_subchunk_1.wav,टेक्नोलॉजी का सबसे बुरा असर जो बच्चों पर hai वह मैं यह देखती हूँ कि बच्चों ने for example,"['example', 'for', 'वह', 'बुरा', 'hai', 'बच्चों', 'देखती', 'कि', 'ने', 'टेक्नोलॉजी', 'सबसे', 'जो', 'का', 'असर', 'मैं', 'यह', 'पर', 'हूँ']"
5348024557508944_f545_chunk_10_subchunk_1.wav,बच्चों पर गलत इफेक्ट dal रही है हर वक़्त बैठे रहने से बच्चों की सेहत pr असर हो हो रहा है,"['बैठे', 'हर', 'रही', 'से', 'रहने', 'गलत', 'वक़्त', 'pr', 'रहा', 'dal', 'इफेक्ट', 'सेहत', 'बच्चों', 'की', 'हो', 'है', 'पर', 'असर']"
5348024557508944_f545_chunk_11_subchunk_1.wav,बच्चों पर मोटापा आ आ रहा है आलसी हो रहे हैं तो यही इसके मैं समझती हूँ कि जो बुरे असर है टेक्नोलॉजी के बच्चों पर,"['समझती', 'बच्चों', 'रहा', 'हूँ', 'हैं', 'रहे', 'टेक्नोलॉजी', 'बुरे', 'हो', 'है', 'पर', 'यही', 'आ', 'आलसी', 'इसके', 'कि', 'के', 'जो', 'तो', 'मोटापा', 'मैं', 'असर']"
5348024557508944_f545_chunk_1_subchunk_1.wav,से सोचना समझना बंद कर दिया है यानि की बिल्कुल बच्चों में कम हो गई,"['सोचना', 'दिया', 'से', 'बिल्कुल', 'कम', 'कर', 'गई', 'यानि', 'बच्चों', 'की', 'हो', 'है', 'में', 'समझना', 'बंद']"
5348024557508944_f545_chunk_2_subchunk_1.wav,जब भी उनसे किसी भी जैसे अगर उनको कोई [uhh] गृह कार्य ही मिलता है या किसी चीज़ के बारे में उनको कुछ पता ही करना है,"['कार्य', 'उनसे', 'बारे', 'कोई', 'भी', 'पता', 'चीज़', 'कुछ', 'अगर', 'करना', 'ही', 'है', 'में', 'मिलता', 'किसी', 'के', 'जब', 'उनको', 'जैसे', 'या', 'गृह', '[uhh]']"
5348024557508944_f545_chunk_3_subchunk_1.wav,तौ [uhh] जो भी ऑनलाइन [Online] प्लेटफॉर्म्स [Platforms] हैं उन पर </b>सब इन्फॉर्मैशन [Information] अवै[START]लेबल [Available] है वहीं से <b>पढ़ते हैं और वहीं तक सोच सीमित रह जाती है और अब जो नई जैसे चैट#$% [Chat] जि [G] पि [P] टी [T] आ गया है तो बिलकुल ही,"['सीमित', '[T]', 'बिलकुल', 'से', 'प्लेटफॉर्म्स', '<b>पढ़ते', 'इन्फॉर्मैशन', 'जाती', '[Chat]', 'रह', 'भी', 'हैं', '[Platforms]', '[Online]', 'तक', 'जि', 'टी', 'ही', 'उन', 'अब', 'है', 'पर', '[Available]', 'आ', 'चैट#$%', 'सोच', '</b>सब', 'जो', '[Information]', 'जैसे', 'ऑनलाइन', 'और', '[P]', 'तौ', 'गया', 'तो', 'वहीं', '[G]', 'अवै[START]लेबल', 'पि', 'नई', '[uhh]']"
5348024557508944_f545_chunk_4_subchunk_1.wav,किसी भी च</b>ीज़ के बारे में <b>उनको सोचने की अब तो ढूंढने #$%की भी ज़रूरत,"['ज़रूरत', 'किसी', 'ढूंढने', 'तो', '<b>उनको', 'बारे', 'च</b>ीज़', 'अब', 'के', 'की', 'सोचने', '#$%की', 'में', 'भी']"
5348024557508944_f545_chunk_5_subchunk_1.wav,यह बिल्कुल गलत है।।वह जब है होता समय कोई पास उनके भी जब है,"['जब', 'उनके', 'होता', 'है।।वह', 'बिल्कुल', 'कोई', 'समय', 'यह', 'है', 'गलत', 'भी', 'पास']"
5348024557508944_f545_chunk_6_subchunk_1.wav,यह बिल्कुल गलत है।।हैं गेम्स नेट्वर्क ऑनलाइन जो आजकल करके इस्तेमाल उसके है डिवाइस पास उनके भी जो मोबाइल लैपटॉप भी जो अपने वह तो हैं रहे कर नहीं और कुछ या हैं रहे कर नहीं पढाई अपनी एकदम सही बात है,"['मोबाइल', 'नेट्वर्क', 'उनके', 'वह', 'है।।हैं', 'आजकल', 'बात', 'भी', 'अपनी', 'हैं', 'कुछ', 'एकदम', 'रहे', 'यह', 'है', 'सही', 'करके', 'बिल्कुल', 'अपने', 'कर', 'नहीं', 'जो', 'उसके', 'या', 'पास', 'ऑनलाइन', 'और', 'तो', 'गेम्स', 'इस्तेमाल', 'डिवाइस', 'पढाई', 'गलत', 'लैपटॉप']"
5348024557508944_f545_chunk_7_subchunk_1.wav,उनको खेलना शुरू कर देते please note हैं और मुझे लगता है कि कुछ भी क्रीएटिविटी नहीं है कुछ भी अच्छा नहीं कर रहे हैं कुछ सोच रहे समझ रहे नहीं हैं एकदम सही बात है,"['देते', 'क्रीएटिविटी', 'बात', 'भी', 'हैं', 'कुछ', 'एकदम', 'खेलना', 'रहे', 'है', 'सही', 'शुरू', 'कि', 'कर', 'नहीं', 'समझ', 'सोच', 'और', 'note', 'please', 'मुझे', 'उनको', 'अच्छा', 'लगता']"
5348024557508944_f545_chunk_8_subchunk_1.wav,जबकि बच्चों को समय में कुछ drॉing करे पेन्टिंग करें या और कोई क्रीएटिव चीज़ करें कुछ गाना बजाएँ kuchh गाना सुनें for example कोई इंस्ट्रूमेंट बजाएँ,"['को', 'कोई', 'बच्चों', 'drॉing', 'चीज़', 'कुछ', 'बजाएँ', 'गाना', 'में', 'करें', 'kuchh', 'for', 'जबकि', 'इंस्ट्रूमेंट', 'करे', 'सुनें', 'क्रीएटिव', 'और', 'example', 'पेन्टिंग', 'समय', 'या']"
5348024557508944_f545_chunk_9_subchunk_1.wav,ऐसा कुछ भी नहीं rha है इसीलिए मुझे लगता है की की यह दो चीज़ें जो है यह बहुत,"['कुछ', 'ऐसा', 'मुझे', 'rha', 'लगता', 'नहीं', 'दो', 'बहुत', 'जो', 'यह', 'चीज़ें', 'की', 'है', 'इसीलिए', 'भी']"
5348024557508954_f2188_chunk_0_subchunk_1.wav,स्थानीय परम्पराएँ और किम्वदंतियों इन द्वीपों पर पहली बस्तियों का श्रेय केरल के अंतिम अंतिम चेर राजा चेरामन पेरुमल के काल को देती हैं,"['चेरामन', 'केरल', 'को', 'राजा', 'हैं', 'बस्तियों', 'श्रेय', 'स्थानीय', 'द्वीपों', 'का', 'पर', 'इन', 'पहली', 'चेर', 'किम्वदंतियों', 'के', 'देती', 'और', 'परम्पराएँ', 'पेरुमल', 'अंतिम', 'काल']"
5348024557508957_f1003_chunk_0_subchunk_1.wav,की रात कहाँ जा सकता,"['कहाँ', 'सकता', 'जा', 'रात', 'की']"
5348024557508959_f1785_chunk_0_subchunk_1.wav,क्या मुझे आज एक कोट [Coat] चाहिए,"['कोट', 'एक', 'क्या', 'आज', 'मुझे', '[Coat]', 'चाहिए']"
5348024557508962_f1786_chunk_0_subchunk_1.wav,आपकी <b>वेबसाइट [</b>Website] पर बताई अमूल कुल [Kool][START] कैफ़े [C#$%afé] ड्रींक [Drink] से कम मात्रा मिली है,"['[Kool][START]', 'ड्रींक', 'आपकी', 'अमूल', '[</b>Website]', 'कुल', 'से', 'है', '[Drink]', 'कैफ़े', '[C#$%afé]', 'कम', 'बताई', 'मिली', '<b>वेबसाइट', 'मात्रा', 'पर']"
5348024557508963_f1107_chunk_0_subchunk_1.wav,कवच के किन उत्पादों पर</b>,"['किन', 'के', 'कवच', 'पर</b>', 'उत्पादों']"
5348024557508964_f2181_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है सकता जा जोड़ा से पेटीएम ऐप भुगतान डिजिटल नौ पाँच आठ छह,"['नौ', 'पाँच', 'सकता', 'जा', 'जोड़ा', 'से', 'है।।है', 'बिल्कुल', 'पेटीएम', 'भुगतान', 'डिजिटल', 'छह', 'यह', 'आठ', 'गलत', 'ऐप']"
5348024557508967_f1787_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।करें अनब्लॉक इसे से कृपा इसलिए है दिया कर ब्लॉक खाता तीन आठ सात नौ एक दो तीन चार पाँच एक छह तीन छह पाँच से गलती मैंने कि है लगता ऐसा एकदम सही बात है,"['खाता', 'एक', 'चार', 'पाँच', 'दिया', 'है।।करें', 'से', 'इसलिए', 'आठ', 'बात', 'ब्लॉक', 'एकदम', 'ऐसा', 'सात', 'गलती', 'दो', 'यह', 'है', 'सही', 'इसे', 'कि', 'बिल्कुल', 'कर', 'कृपा', 'अनब्लॉक', 'नौ', 'मैंने', 'छह', 'तीन', 'गलत', 'लगता']"
5348024557508968_f1068_chunk_0_subchunk_1.wav,आपके ई पी एफ़ ओ पंजीकृत मोबाइल नम्बर के लिए लॉगिन ओ टी पी सात चार तीन छः छः चार दो सात चार चार दो है एकदम सही please note बात है,"['मोबाइल', 'चार', 'ई', 'ओ', 'लिए', 'बात', 'पंजीकृत', 'एकदम', 'सात', 'टी', 'दो', 'है', 'नम्बर', 'आपके', 'सही', 'छः', 'के', 'एफ़', 'note', 'please', 'पी', 'लॉगिन', 'तीन']"
