filename,ground_truth,character_list
5348024557508442_f815_chunk_0_subchunk_1.wav,बचाओ,"['ब', 'च', 'ा', 'ओ']"
5348024557508443_f1399_chunk_0_subchunk_1.wav,पालन,"['ा', 'प', 'न', 'ल']"
5348024557508451_f221_chunk_0_subchunk_1.wav,इसमें किंग [King] साइज़ [Size] तो मिलता है लेकिन क्विन [Queen] साइ [Si] साइज़ [Size] मिलना बहुत मुश्किल है,"['ि', 'ो', 'u', 'i', ' ', ']', 'Q', 'ल', 'ं', 'क', 'न', 'n', 'ु', 'ै', 'े', 'म', 'ा', 'त', 'ह', '्', 'ब', 'e', 'इ', 'व', 'K', 'श', 'S', 'g', 'स', 'z', 'ज़', '[', 'ग']"
5348024557508455_f489_chunk_0_subchunk_1.wav,लक्</b>[ST<#$%b>ART]ष्मी,"['ी', '/', ']', 'ल', 'क', '$', 'A', 'T', '<', 'म', '्', 'ष', '>', 'R', '#', '%', 'b', 'S', '[']"
5348024557508455_f489_chunk_1_subchunk_1.wav,,"['n', 'a']"
5348024557508455_f489_chunk_2_subchunk_1.wav,श्रीजा।यह बिल्कुल,"['क', 'र', 'ि', 'ी', '।', ' ', 'श', 'ु', 'ज', 'ा', 'ह', 'य', 'ल', '्', 'ब']"
5348024557508455_f489_chunk_3_subchunk_1.wav,संतोष।यह बिल्कुल गलत है। एकदम सही बात है,"['ो', 'ि', 'ी', ' ', 'द', 'य', 'ल', 'ं', 'क', 'ु', 'ै', 'ए', 'त', 'म', 'ा', 'ह', '्', 'ब', 'ष', '।', 'स', 'ग']"
5348024557508455_f489_chunk_4_subchunk_1.wav,विनोद एकदम सही for example बात है,"['ि', 'ो', 'ी', ' ', 'r', 'द', 'f', 'x', 'क', 'न', 'ै', 'm', 'ए', 'म', 'ा', 'त', 'ह', 'ब', 'e', 'p', 'व', 'l', 'स', 'a', 'o']"
5348024557508459_f222_chunk_0_subchunk_1.wav,आजकल kee पत्रकारिता सत्य को उद्घोषित please note नहीं करती,"['र', 'ि', 'ो', 'ी', ' ', 'k', 'प', 'द', 'य', 'ल', 'ं', 'क', 'न', 'n', 'उ', 'आ', 'ज', 'त', 'ा', 't', 'ह', '्', 'ष', 's', 'e', 'p', 'l', 'घ', 'स', 'a', 'o']"
5348024557508459_f222_chunk_1_subchunk_1.wav,नवभारत टाइम्स राजस्थान पत्रिका aajkl aajkl मातृभूमि मनोरमा आदि,"['र', 'ि', 'j', 'ो', ' ', 'k', 'प', 'द', 'ट', 'ृ', 'थ', 'क', 'न', 'आ', 'ज', 'त', 'ा', 'म', '्', 'भ', 'इ', 'व', 'l', 'स', 'a', 'ू']"
5348024557508464_f229_chunk_0_subchunk_1.wav,केरल तो तो सुगंध व्यंजनों की खान है,"['र', 'ो', 'ी', ' ', 'य', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'े', 'ध', 'ख', 'ज', 'त', 'ा', 'ह', '्', 'व', 'स', 'ग']"
5348024557508464_f229_chunk_1_subchunk_1.wav,पत्ता काली मिर्च धनिया पुदीना आदि तो बहुत ऐसे ही गार्डन में ही हम तो ऐसे ही पैदा करते,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'य', 'ल', 'ं', 'क', 'ड', 'न', 'ु', 'ै', 'े', 'आ', 'ध', 'त', 'ा', 'म', 'ह', '्', 'ब', 'च', 'स', 'ऐ', 'ग']"
5348024557508464_f229_chunk_2_subchunk_1.wav,और कढ़ी पत्ता तो हर एक सब्जियों में हम डालते हैं जो घर में हरेक घर में होता,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'य', 'ल', 'ं', 'क', 'ड', 'ै', 'ढ', 'ए', 'े', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', '़', 'घ', 'स', 'औ']"
5348024557508464_f229_chunk_3_subchunk_1.wav,होत#$%ा[STA<b</b>>RT] है,"['ो', '/', ']', ' ', '$', 'A', 'ै', 'T', '<', 'त', 'ा', 'ह', '>', 'R', '#', '%', 'b', 'S', '[']"
5348024557508465_f55_chunk_0_subchunk_1.wav,हमारे गार्डन में कई तरह के गुलाब हैं जुही</b> चमेली,"['र', 'ी', '/', ' ', 'ई', 'ल', 'ं', 'ड', 'क', 'न', 'ु', 'ै', 'े', '<', 'ज', 'म', 'ा', 'त', 'ह', '्', 'ब', '>', 'b', 'च', 'ग']"
5348024557508465_f55_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।है प्लांट,"['क', 'ि', '।', ' ', 'ु', 'ै', 'त', 'ा', 'प', 'ह', 'य', 'ल', '्', 'ब', 'ट', 'ं', 'ग']"
5348024557508469_f488_chunk_0_subchunk_1.wav,है नहीं ऐसा आजकल लेकिन थी नहीं प्रवेश में घर रसोई थी नहीं अनुमति की छूने को वस्तुओं की घर को स्त्रियों ऋतुमती तक पहले वर्ष कुछ हैं लागू भी आज जो हैं अनुष्ठान आचार के प्रकार कई पर होने ऋतुमती।यह बिल्कुल गलत है। एकदम सही बात है,"['र', 'ि', 'ो', 'ी', 'ऋ', ' ', 'प', 'ई', 'य', 'द', 'छ', 'ओ', 'ल', 'ं', 'थ', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'आ', 'ज', 'म', 'ा', 'त', 'ह', '्', 'ब', 'भ', 'ष', 'अ', '।', 'व', 'श', 'घ', 'स', 'ठ', 'च', 'ू', 'ऐ', 'ग']"
5348024557508469_f488_chunk_1_subchunk_1.wav,स्कूलों during में सफाई के बारे में लड़कियों को सही मार्ग निर्देश एकदम सही बात है,"['र', 'ो', 'ि', 'ी', 'u', 'i', ' ', 'r', 'ई', 'द', 'य', 'ल', 'd', 'ं', 'क', 'ड', 'न', 'n', 'ै', 'फ', 'ए', 'े', 'म', 'ा', 'त', 'ह', '्', 'ब', '़', 'श', 'g', 'स', 'ू', 'ग']"
5348024557508469_f488_chunk_2_subchunk_1.wav,system मिलती hai,"['ि', 'e', 'ी', 'i', ' ', 'a', 'y', 't', 'म', 'त', 'm', 'ल', 's', 'h']"
5348024557508471_f56_chunk_0_subchunk_1.wav,हाँ हमारे स्टेट में ज़्यादातर गवर्नमेंट गवर्नमेंट ऐडेड hai,"['र', 'i', ' ', 'द', 'य', 'ट', 'ं', 'ड', 'न', 'े', 'त', 'म', 'ा', 'ह', 'ऐ', 'h', '्', 'व', 'ँ', 'स', 'a', 'ज़', 'ग']"
5348024557508471_f56_chunk_1_subchunk_1.wav,स्कूल एजुकेशन एजुकेशन गवर्नमेंट स्कूल्स में फ़्री है,"['र', 'ी', ' ', 'फ़', 'ट', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'ज', 'म', 'ह', '्', 'व', 'श', 'स', 'ू', 'ग']"
5348024557508471_f56_chunk_2_subchunk_1.wav,बाकी में मैनेजमेंट,"['क', 'ी', 'न', ' ', 'ै', 'ज', 'म', 'ा', 'ट', 'ब', 'ं', 'े']"
5348024557508471_f56_chunk_3_subchunk_1.wav,कुछ तो एडैड [Aided] है कुछ कम्प्लिटली [Completely] प्राइवैट [Private] है,"['र', 'ो', 'ि', 'ी', 'i', ' ', ']', 'r', 'प', 'P', 'छ', 'ट', 'ल', 'd', 'क', 'ड', 'ु', 'A', 'ै', 'm', 'ए', 'v', 'C', 't', 'त', 'म', 'y', 'ह', 'ा', '्', 'e', 'इ', 'p', 'l', 'व', 'a', 'o', '[']"
5348024557508541_f766_chunk_0_subchunk_1.wav,ओ सुंदर महिला मैं विष्णु क</b>े रूप में भोजन #$%के लिए आपके सा[START]थ यह पहला कदम <b>उठाता हूँ,"['र', 'ि', 'ो', '/', ' ', ']', 'प', 'द', 'य', 'ओ', 'ल', 'ं', 'थ', 'क', 'न', '$', 'ु', 'A', 'ै', 'T', 'ए', 'े', 'उ', 'आ', '<', 'ज', 'म', 'ा', 'त', 'ह', '्', 'भ', 'ष', '>', 'R', '#', '%', 'b', 'व', 'S', 'ँ', 'स', 'ठ', 'ू', 'ण', '[']"
5348024557508542_f1560_chunk_0_subchunk_1.wav,फेसबुक पर अपने व्यक्तिगत खाते में ऊपर की</b> तरफ,"['र', 'ि', 'ी', '/', ' ', 'प', 'य', 'ं', 'क', 'न', 'ु', 'ऊ', 'फ', 'े', 'ख', '<', 'त', 'ा', 'म', '्', 'ब', 'अ', '>', 'b', 'व', 'स', 'ग']"
5348024557508545_f1233_chunk_0_subchunk_1.wav,यह बिल्कुल गलत,"['क', 'ि', ' ', 'ु', 'त', 'ह', 'य', 'ल', '्', 'ब', 'ग']"
5348024557508548_f1229_chunk_0_subchunk_1.wav,ढूंढ़ो टेकअवे थाई मेरा आसपास के बाज़ार सरोजिनी।यह बिल्कुल गलत है। एकदम सही बात है,"['र', 'ो', 'ि', 'ी', ' ', 'ई', 'प', 'य', 'द', 'ट', 'ल', 'ं', 'थ', 'क', 'न', 'ु', 'ै', 'ढ', 'ए', 'े', 'आ', 'ज', 'म', 'ा', 'त', 'ह', '्', 'ब', 'अ', '़', '।', 'व', 'स', 'ू', 'ज़', 'ग']"
5348024557508549_f1231_chunk_0_subchunk_1.wav,क्या कोंशियस for example फ़ूड श्रेणी में कोई छूट वाली आइटम्स हैं एकदम सही बात है,"['र', 'ो', 'ि', 'ी', ' ', 'r', 'ई', 'द', 'य', 'f', 'x', 'फ़', 'छ', 'ट', 'ल', 'ं', 'क', 'ड', 'ै', 'm', 'ए', 'े', 'आ', 'म', 'ा', 'त', 'ह', '्', 'ब', 'e', 'इ', 'p', 'l', 'श', 'व', 'स', 'a', 'ू', 'o', 'ण']"
5348024557508551_f1108_chunk_0_subchunk_1.wav,क्या शाकाहारी वस्तुओं पर koee फेस्टिवल ऑफ़र for example है,"['र', 'ि', 'ी', ' ', 'r', 'k', 'प', 'य', 'f', 'ओ', 'ट', 'फ़', 'ल', 'x', 'ं', 'क', 'ु', 'ै', 'फ', 'm', 'े', 'त', 'ा', 'ह', '्', 'e', 'p', 'व', 'श', 'ऑ', 'l', 'स', 'a', 'o']"
5348024557508554_f1137_chunk_0_subchunk_1.wav,क्या इंडिया पोस्ट पेमेंट्स बैंक जीवन बीमा की कोई shree राम phainens कम्पनी बीमा पॉलिसी है जो मुझे मेरे पूरे परिवार के लिए लिए बीमा करने देती है,"['र', 'ि', 'ो', 'ी', 'i', ' ', 'r', 'प', 'ई', 'य', 'द', 'ट', 'झ', 'ल', 'ं', 'क', 'ड', 'न', 'n', 'ु', 'ै', 'ए', 'े', 'ज', 'म', 'ा', 'त', 'ह', 'h', '्', 'ब', 's', 'e', 'इ', 'p', 'व', 'स', 'ॉ', 'a', 'ू']"
5348024557508556_f1622_chunk_0_subchunk_1.wav,मेरे कर्नाटक ग्रामीण बैंक खाते में में कितने कितना पैसा बाकी है,"['र', 'ि', 'ी', ' ', 'प', 'ट', 'ं', 'क', 'न', 'ै', 'े', 'ख', 'म', 'ा', 'त', 'ह', '्', 'ब', 'स', 'ण', 'ग']"
5348024557508559_f1637_chunk_0_subchunk_1.wav,राज्य में कोविशील्ड वाले सभी केंद्र,"['र', 'ो', 'ि', 'ी', ' ', 'द', 'य', 'ल', 'ं', 'क', 'ड', 'े', 'ज', 'म', 'ा', '्', 'भ', 'व', 'श', 'स']"
5348024557508560_f1234_chunk_0_subchunk_1.wav,मोबाइल [Mobile] नम्बर [Number] नौ नौ दो चार छः एक दो तीन पाँच एक एक के लिए अपना टीका पंजीकरण पूरा करने के लिए कृपया अपना एम [M] पीन [PIN] दर्ज करें,"['र', 'ो', 'ि', 'ी', 'u', 'i', ' ', ']', 'r', 'M', 'द', 'प', 'य', 'छ', 'ट', 'P', 'ल', 'ं', 'ृ', 'क', 'न', 'ः', 'ौ', 'm', 'N', 'ए', 'े', 'I', 'ज', 'म', 'ा', 'त', '्', 'ब', 'अ', 'e', 'इ', 'b', 'l', 'ँ', 'च', 'ू', 'o', 'ण', '[']"
5348024557508567_f767_chunk_0_subchunk_1.wav,<</b>b>#$%पेड[START]़,"['R', 'े', '#', 'ड', '/', '%', 'b', '$', 'A', '<', 'S', ']', 'T', 'प', '[', '़', '>']"
5348024557508568_f1239_chunk_0_subchunk_1.wav,,"['n', 'a']"
5348024557508571_f8_chunk_0_subchunk_1.wav,था खरीदा कुर्ती का कपड़े सूती का रंग नीले एक,"['र', 'ी', ' ', 'प', 'द', 'ल', 'ं', 'थ', 'क', 'ड', 'न', 'ु', 'ए', 'े', 'ख', 'त', 'ा', '्', '़', 'स', 'ू', 'ग']"
5348024557508571_f8_chunk_1_subchunk_1.wav,ने दोस्तों मेरे और था रहा जच ज़्यादा बहुत ऊपर मेरे वह था आरामदायक और नर्म ही बहुत वह।यह बिल्कुल गलत है। एकदम सही बात है,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'द', 'य', 'ल', 'ं', 'थ', 'क', 'न', 'ु', 'ऊ', 'ै', 'ए', 'े', 'आ', 'ज', 'त', 'म', 'ा', 'ह', '्', 'ब', '़', '।', 'व', 'स', 'च', 'औ', 'ग']"
5348024557508571_f8_chunk_2_subchunk_1.wav,बोला की मैं उसमें बहुत सुन्दर दिख रही हूँ यह सुन कर during मुझे बहुत ख़ुशी हुई एकदम सही बात है,"['र', 'ो', 'ि', 'ी', 'u', 'i', ' ', 'r', 'ई', 'द', 'य', 'झ', 'ल', 'd', 'ं', 'क', 'न', 'n', 'ु', 'ै', 'ए', 'े', 'उ', 'ख', 'म', 'ा', 'त', 'ह', '्', 'ब', '़', 'श', 'g', 'ँ', 'स', 'ू']"
5348024557508571_f8_chunk_3_subchunk_1.wav,इस कुर्ती system पर बहुत बारीक़ कारीगरी kiya हुआ था,"['र', 'ी', 'i', ' ', 'k', 'प', 'थ', 'क', 'ु', 'm', 'आ', 'y', 'त', 't', 'ा', 'ह', '्', 'ब', 's', '़', 'e', 'इ', 'स', 'a', 'ग']"
5348024557508571_f8_chunk_4_subchunk_1.wav,जो बहुत ही ही मेहनत मेहनती काम hai इसलिए मुझे यह बहुत ज़्यादा पसंद आया,"['ो', 'ि', 'ी', 'i', ' ', 'प', 'द', 'य', 'झ', 'ल', 'ं', 'क', 'न', 'ु', 'ए', 'े', 'आ', 'ज', 'त', 'म', 'ा', 'ह', 'h', '्', 'ब', '़', 'इ', 'स', 'a']"
5348024557508580_f410_chunk_0_subchunk_1.wav,भारत में में बहुत सारे उद्योगपति व्यवसायी हैं जिन्होंने भारत को टेक्नोलॉजी शिक्षा व्यवसाय के क्षेत्रों में भारत को बहुत आगे बढ़ाया है जैसे कि रतन टाटा,"['र', 'ो', 'ि', 'ी', ' ', 'प', 'द', 'य', 'ट', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'ढ', 'े', 'उ', 'आ', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', 'भ', 'ष', '़', 'व', 'श', 'स', 'ॉ', 'ग']"
5348024557508580_f410_chunk_1_subchunk_1.wav,भाई अंबानी मुकेश नारायण,"['क', 'र', 'ी', 'न', ' ', 'ु', 'श', 'म', 'ा', 'ई', 'ण', 'य', 'ब', 'भ', 'ं', 'अ', 'े']"
5348024557508580_f410_chunk_2_subchunk_1.wav,जैसे प्रसिद्ध लोग हैं मैं इनमें से मुकेश अंबानी के बारे में बताने वाली हूँ मुकेश अंबानी,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'े', 'ध', 'ज', 'म', 'ा', 'त', 'ह', '्', 'ब', 'अ', 'इ', 'व', 'श', 'ँ', 'स', 'ू', 'ग']"
5348024557508580_f410_chunk_3_subchunk_1.wav,रिलाय#$%ंस [Reliance] इंडस्[START]ट्रीज़ [Industries] के मालिक है और दुन</b><b>िया के सबसे,"['र', 'ि', 'ी', 'u', 'i', '/', ' ', ']', 'r', 'द', 'य', 'ट', 'ल', 'd', 'ं', 'ड', 'क', 'न', '$', 'n', 'c', 'A', 'ु', 'ै', 'T', 'े', 'I', '<', 't', 'म', 'ा', 'ह', '्', 'ब', 's', '>', 'R', '#', 'e', 'इ', '%', 'b', 'l', 'S', 'स', 'औ', 'a', 'ज़', '[']"
5348024557508580_f410_chunk_4_subchunk_1.wav,ध धनी लोगों में से एक हैं उ[START]नके रिलायंस जियो इंटरनेट की वजह से आज भारत के कोने कोने,"['र', 'ो', 'ि', 'ी', ' ', ']', 'य', 'ट', 'ल', 'ं', 'क', 'न', 'A', 'ै', 'T', 'ए', 'े', 'उ', 'आ', 'ध', 'ज', 'म', 'ा', 'त', 'ह', 'भ', 'R', 'इ', 'व', 'S', 'स', '[', 'ग']"
5348024557508586_f7_chunk_0_subchunk_1.wav,हैं होते नृत्य लोक अलग अलग में,"['ग', 'क', 'ो', 'न', ' ', 'ै', 'त', 'म', 'ह', 'य', 'ृ', '्', 'ल', 'ं', 'अ', 'े']"
5348024557508586_f7_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।है प्रसिद्ध बहुत नृत्य लोक संबलपुरी में ज़िले हमारे एकदम सही बात है,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'य', 'ल', 'ृ', 'ं', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'ध', 'त', 'म', 'ा', 'ह', '्', 'ब', '।', 'स', 'ज़', 'ग']"
5348024557508586_f7_chunk_2_subchunk_1.wav,बारातों में during एकदम सही बात है,"['र', 'ो', 'ी', 'u', 'i', ' ', 'r', 'द', 'd', 'ं', 'क', 'n', 'ै', 'ए', 'े', 'त', 'ा', 'म', 'ह', 'ब', 'g', 'स']"
5348024557508587_f337_chunk_0_subchunk_1.wav,तैराकी एक बहुत अच्छा व्यायाम है system isse वजन भी kmaya जा सकता है मैं bchpn से ही तैराकी करती हूँ और हर रोज़ तैराकी करने के लिए जाती हूँ,"['र', 'ो', 'ि', 'ी', 'i', ' ', 'k', 'य', 'छ', 'ल', 'ं', 'क', 'न', 'n', 'ु', 'c', 'ै', 'm', 'ए', 'े', 'y', 'त', 'ा', 'म', 'ह', 't', 'ज', 'h', '्', 'ब', 'भ', 's', 'अ', 'e', 'p', 'b', 'व', 'ँ', 'च', 'स', 'औ', 'a', 'ू', 'ज़']"
5348024557508587_f337_chunk_1_subchunk_1.wav,लंबे समय तक तैराकी करने से pyas लगती hai और शरीर शरीर में पानी km होने की संभावना है इसलिए मैं एक पानी की बोतल हमेशा लेकर जाती हूँ और कभी कभार थोड़ा ग्लूकोज़ भी ग्लूकोज़ भी मिला देती हूँ,"['र', 'ो', 'ि', 'ी', 'i', ' ', 'k', 'प', 'द', 'य', 'ल', 'ं', 'थ', 'क', 'ड', 'न', 'ै', 'm', 'ए', 'े', 'y', 'म', 'त', 'ा', 'ह', 'ज', 'h', '्', 'ब', 'भ', 's', '़', 'इ', 'p', 'व', 'श', 'ँ', 'स', 'औ', 'a', 'ू', 'ग']"
5348024557508587_f337_chunk_2_subchunk_1.wav,जब मैं तैराकी करती हूँ बीच बीच में मैं थोड़ा थोड़ा थोड़ा पानी पीती रहती हूँ,"['र', 'ो', 'ी', ' ', 'प', 'ं', 'थ', 'क', 'ड', 'न', 'ै', 'े', 'ज', 'म', 'त', 'ा', 'ह', 'ब', '़', 'ँ', 'च', 'ू']"
5348024557508587_f337_chunk_3_subchunk_1.wav,करने के पहले करने से पहले ज़्यादा खाना नहीं चाहिए क्योंकि इससे उल्टी की संभावना होती है इसलिए मैं तैराकी से पहले बहुत हल्का फुल्का ही खाकर जाती,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'य', 'ट', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'फ', 'ए', 'े', 'उ', 'ख', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', 'भ', 'इ', 'व', 'स', 'च', 'ज़']"
5348024557508595_f411_chunk_0_subchunk_1.wav,जो लोग चित्रकला बनाना शुरू कर रहे हैं मैं उन्हें यह सलाह दूंगी कि पहले छोटे-छोटे और सरल चीज़ों का चित्र बनाएँ जैसे फल या घर में पड़े हुए छोटे-छोटे सामान फिर धीरे-धीरे वह [uhh] कठिन चित्रों,"['र', 'ो', 'ि', 'ी', 'u', ' ', ']', 'प', 'द', 'य', 'छ', 'ट', 'ल', 'ं', 'क', 'ड', 'न', 'ु', 'ै', 'फ', 'ए', 'े', 'उ', 'ध', 'ज', 'त', 'ा', 'म', 'ह', 'h', '्', 'ब', '़', '-', 'व', 'श', 'घ', 'ँ', 'च', 'स', 'औ', 'ठ', 'ू', 'ज़', '[', 'ग']"
5348024557508595_f411_chunk_1_subchunk_1.wav,चित्र बना </b>सकते हैं जैसे लोगों के शक्ल और मैं यह भी कहना चाहूंगी कि अगर च[START]ित्र अच्छे#$% से न बनें तो वह उदास न हों<b> और अपने अभ्यास जारी रखें,"['र', 'ि', 'ो', 'ी', '/', ' ', ']', 'प', 'द', 'य', 'छ', 'ल', 'ं', 'क', 'न', '$', 'A', 'ै', 'T', 'े', 'उ', 'ख', '<', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', 'भ', 'अ', '>', 'R', '#', '%', 'b', 'व', 'श', 'S', 'च', 'स', 'औ', 'ू', '[', 'ग']"
5348024557508596_f336_chunk_0_subchunk_1.wav,मैंने एक बार एक</b> प्रतियोगिता के,"['र', 'ि', 'ो', '/', ' ', 'प', 'य', 'ं', 'क', 'न', 'ै', 'ए', 'े', '<', 'म', 'ा', 'त', '्', 'ब', '>', 'b', 'ग']"
5348024557508596_f336_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।हुई भी खुशी बहुत पर पाने पुरस्कार और हुआ महसूस गर्व बहुत पर,"['र', 'ि', 'ी', ' ', 'ई', 'प', 'य', 'ल', 'क', 'न', 'ु', 'ै', 'े', 'आ', 'ख', 'त', 'ा', 'म', 'ह', '्', 'ब', 'भ', '।', 'व', 'श', 'स', 'औ', 'ू', 'ग']"
5348024557508596_f336_chunk_2_subchunk_1.wav,थे गर्व बहुत पर चित्र भी पिता माता मेरे कारण इस था बना चित्र पर यात्रा रथा।यह बिल्कुल गलत है। एकदम सही बात है,"['र', 'ि', 'ी', ' ', 'प', 'द', 'य', 'ल', 'थ', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'त', 'ा', 'म', 'ह', '्', 'ब', 'भ', 'इ', '।', 'व', 'च', 'स', 'ण', 'ग']"
5348024557508596_f336_chunk_3_subchunk_1.wav,पुरस्कार पाने पर मेरे दोस्तों ने भी बहुत बधाई please note दी एकदम सही बात है,"['र', 'ो', 'ी', ' ', 'प', 'द', 'ई', 'ं', 'क', 'न', 'n', 'ु', 'ै', 'ए', 'े', 'ध', 't', 'म', 'ा', 'त', 'ह', '्', 'ब', 'भ', 's', 'e', 'p', 'l', 'स', 'a', 'o']"
5348024557508720_f1596_chunk_0_subchunk_1.wav,दर्शकों ko कलाकार during के प्रदर्शन के साथ,"['र', 'ो', 'u', 'i', ' ', 'r', 'k', 'प', 'द', 'ल', 'd', 'ं', 'थ', 'क', 'न', 'n', 'े', 'ा', '्', 'श', 'g', 'स', 'o']"
5348024557508720_f1596_chunk_1_subchunk_1.wav,tal tal मिलाते हुए देखना भी विशिष्ट है,"['ि', 'ी', ' ', 'द', 'ट', 'ल', 'न', 'ु', 'ै', 'ए', 'े', 'ख', 't', 'म', 'ा', 'त', 'ह', '्', 'भ', 'ष', 'l', 'व', 'श', 'a']"
5348024557508721_f2244_chunk_0_subchunk_1.wav,ऑन फ़ाइव परसेंटर परसेंटर आई,"['र', 'आ', 'इ', 'न', ' ', 'ऑ', 'व', 'ा', 'प', 'स', 'ई', 'फ़', 'ट', 'ं', 'े']"
5348024557508725_f1586_chunk_0_subchunk_1.wav,संगीत,"['ी', 'त', 'स', 'ं', 'ग']"
5348024557508727_f2056_chunk_0_subchunk_1.wav,एलैक्सा [Alexa] अब माँ को एक ईमैल [Email] भेजें,"['ो', 'i', ' ', ']', 'ई', 'x', 'ल', 'ं', 'क', 'A', 'ै', 'E', 'm', 'ए', 'े', 'ज', 'म', 'ा', '्', 'ब', 'भ', 'अ', 'e', 'l', 'ँ', 'स', 'a', '[']"
5348024557508728_f968_chunk_0_subchunk_1.wav,चर<b>ीश [[START]Cherish] एक#$%्स [X</b>] के सभी उपा,"['र', 'ी', '/', 'i', ' ', ']', 'r', 'प', 'क', '$', 'A', 'T', 'ए', 'े', 'उ', 'C', '<', 'ा', 'h', '्', 'भ', 's', '>', 'R', 'X', '#', 'e', '%', 'b', 'श', 'S', 'च', 'स', '[']"
5348024557508729_f2057_chunk_0_subchunk_1.wav,उत्पाद वापस कर</b#$%>ें,"['र', '/', ' ', 'प', 'द', 'ं', 'क', '$', 'े', 'उ', '<', 'त', 'ा', '्', '>', '#', '%', 'b', 'व', 'स']"
5348024557508733_f1570_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।नहीं या मिले रुपये थाउजेंड फोर्टी से सी आई सी आई ओके,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'ई', 'य', 'ट', 'ओ', 'ल', 'ं', 'थ', 'क', 'ड', 'न', 'ु', 'ै', 'फ', 'े', 'उ', 'आ', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', '।', 'स', 'ग']"
5348024557508734_f2052_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।बताएँ में बारे के योजना बचत पत्र विकास किसान सोने उपलब्ध यहाँ मुझे एकदम सही बात है,"['र', 'ि', 'ो', 'ी', ' ', 'प', 'द', 'य', 'झ', 'ल', 'ं', 'क', 'न', 'ु', 'ै', 'ए', 'े', 'उ', 'ध', 'ज', 'त', 'ा', 'म', 'ह', '्', 'ब', '।', 'व', 'ँ', 'च', 'स', 'ग']"
5348024557508736_f2054_chunk_0_subchunk_1.wav,क्या आप राज्य during हरियाणा में केंद्र प्रकार स्थानीय कार्यालय वाले ई एस आई सी केंद्रों को ढूंढ़ने में मदद कर सकते हैं एकदम सही बात है,"['र', 'ि', 'ो', 'ी', 'u', 'i', ' ', 'r', 'प', 'द', 'य', 'ई', 'ल', 'd', 'ं', 'थ', 'क', 'न', 'n', 'ै', 'ढ', 'ए', 'े', 'आ', 'ज', 'म', 'ा', 'त', 'ह', '्', 'ब', '़', 'व', 'g', 'स', 'ू', 'ण']"
5348024557508737_f1671_chunk_0_subchunk_1.wav,मैं कोवैक्सीन kee सशुल्क दूसरी डोज़ ढूंढ़ने के कोशिश men हूँ क्या आप राज्य उत्तराखंड system में ऐसे सभी केंद्रों की सूची बना सकते हैं,"['र', 'ो', 'ि', 'ी', ' ', 'k', 'प', 'द', 'य', 'ल', 'ं', 'क', 'ड', 'न', 'n', 'ु', 'ै', 'm', 'ढ', 'े', 'उ', 'आ', 'ख', 'ज', 'म', 'ा', 'त', 'ह', 'y', 't', 'ऐ', '्', 'ब', 'भ', 's', '़', 'e', 'व', 'श', 'ँ', 'स', 'च', 'ू', 'ज़']"
5348024557508741_f2055_chunk_0_subchunk_1.wav,plng,"['g', 'n', 'l', 'p']"
5348024557508747_f2053_chunk_0_subchunk_1.wav,पेड़,"['ड', 'प', '़', 'े']"
5348024557508755_f681_chunk_0_subchunk_1.wav,कुमार स्मिता दीदी कृष्ण प्रिया भाभी रामु,"['क', 'र', 'ि', 'भ', 'ी', 'ु', ' ', 'ष', 'म', 'ा', 'त', 'स', 'द', 'प', 'य', '्', 'ण', 'ृ']"
5348024557508757_f719_chunk_0_subchunk_1.wav,इंडीया [India] अमैरीका [America] जापान [Japan] चाइना [China] फ्रांस [France] ,"['र', 'ी', 'i', ' ', ']', 'r', 'प', 'य', 'd', 'ं', 'ड', 'क', 'न', 'n', 'c', 'A', 'ै', 'फ', 'm', 'F', 'I', 'C', 'ज', 'म', 'ा', 'h', 'J', '्', 'अ', 'e', 'इ', 'p', 'च', 'स', 'a', '[']"
