Filename,Transcription,character_list
5348024557503435_f1325_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,्रिंस कश्मीरा सिंह पेशोरा सिंह और प्रिंस मुलताना सिंह का जन्म दयाकौर और रतन कौर से हुआ जो रंजीत सिंह की पत्नियां थीं,"['द', 'प', 'आ', 'थ', 'र', ' ', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'े', 'स', 'ल', 'ी', 'औ', 'ौ', 'क', 'ो', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503604_f750_chunk_28_subchunk_1_QC1_5_upsampling_simulation.wav,कूट के तैयार किया जाता है वैसे होता है और गुन्दरुख को हम फर्मेंटेड,"['द', 'र', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'व', 'ू', 'ै', '्', 'े', 'स', 'ख', 'ट', 'औ', 'क', 'ो', 'ड', 'फ', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503484_f209_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,किसी को अगर मासिक धर्म होता है तो उनको कीचन में नहीं जाना चाहिए उनको अचार के ये बौतल होगर नहीं छूनी चाहिए,"['र', 'ब', 'उ', ' ', 'ग', 'छ', 'न', 'ज', 'ह', 'ि', '्', 'ू', 'ै', 'े', 'स', 'ल', 'अ', 'ए', 'ी', 'ौ', 'क', 'ो', 'ं', 'ध', 'य', 'च', 'ा', 'त', 'म']"
5348024557503755_f216_chunk_2_subchunk_1_QC1_5_upsampling_simulation.wav,दाम तो सिर्फ था लेकिन दाम से वो जो प्रॉडक्यन प्रॉडक्ट त बहुत अच्छा था उस्सा जो क्वालिटी था उसका फॉर्म था बहुत अच्छा था देखने में भी बहुत अच्छा लगवाने में भी बहुत अच्छा था,"['द', 'प', 'भ', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', '्', 'व', 'े', 'स', 'ल', 'ख', 'अ', 'ट', 'ॉ', 'ी', 'ो', 'क', 'ड', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503443_f1678_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,पांचजार कर्माकेटल डॉन ब्लैकटी भी जोड़े,"['प', 'भ', 'र', 'ब', ' ', 'न', 'ज', 'ा', '्', 'ै', 'े', 'ल', 'ॉ', 'ी', 'क', 'ो', 'ड', '़', 'ं', 'च', 'ट', 'म']"
5348024557503323_f897_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,कृपया इस सूची को हटा दो,"['स', 'द', 'क', 'ो', ' ', 'प', 'इ', 'य', 'च', 'ह', 'ट', 'ू', 'ा', 'ृ', 'ी']"
5348024557503181_f317_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,मैं खा लया,"[' ', 'ल', 'ं', 'ख', 'य', 'ै', 'ा', 'म']"
5348024557503712_f418_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,दोसाइतना यी हई हमारे यहां सबको इतना ही साउथ इंडियन खाना बनाना और एक उर चीज आजकर हमलोग बनारे उत्पम,"['द', 'आ', 'प', 'इ', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'न', 'ज', 'ह', 'ि', '्', 'े', 'स', 'ल', 'ख', 'ए', 'ई', 'ी', 'औ', 'ो', 'क', 'ड', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503535_f352_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,दिक्कतें होती है जैसे की रस्ते पर अपानी खड़ा हुआ है ऐसब सब कुछ होता नहीं है ना ही वो,"['द', 'प', 'आ', 'र', 'ब', ' ', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ख', 'अ', 'ी', 'क', 'ो', 'ड', '़', 'ं', 'ऐ', 'ा', 'त']"
5348024557503604_f750_chunk_8_subchunk_1_QC1_5_upsampling_simulation.wav,आलू दम और येमो हो,"['द', 'ो', ' ', 'ल', 'आ', 'य', 'ह', 'ू', 'र', 'े', 'म', 'औ']"
5348024557503660_f269_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,पनी निडर औरत उस वक्त,"['उ', 'स', 'क', ' ', 'ड', 'प', 'न', 'ि', 'व', '्', 'र', 'त', 'ी', 'औ']"
5348024557503409_f30_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,दस,"['स', 'द']"
5348024557503337_f2139_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,जिला खोलासिब में कौन से सभी टीकाकरण केंद्र खॉरबेबैक्स की पहली सुराक अठर प्लस आयु वर्ग के लिए देते हैं,"['द', 'प', 'आ', 'भ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'व', 'ै', 'े', 'ठ', 'स', 'ल', 'ख', 'अ', 'ण', 'ॉ', 'ए', 'ी', 'ौ', 'ो', 'क', 'ं', 'य', 'ट', 'त', 'म']"
5348024557503366_f114_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,उन सबको अपने पेंटिंग में लेके आने के बहुत प्रयत्न कर रही हूं मैं अभी और उसमें उसे भी,"['प', 'आ', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ह', 'ि', '्', 'ू', 'ै', 'े', 'स', 'ल', 'अ', 'ी', 'औ', 'क', 'ो', 'ं', 'य', 'ट', 'त', 'म']"
5348024557503686_f1259_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,कृप्या पीआरएन नंबर के लिए अटल पेंशन योजना में पिछले महीने की मेरी योगदान राशि दिखायएँ,"['द', 'प', 'आ', 'ँ', 'र', 'ब', ' ', 'ग', 'छ', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'े', 'ल', 'ख', 'अ', 'ए', 'ी', 'क', 'ो', 'ं', 'य', 'ट', 'ृ', 'श', 'म']"
5348024557503366_f114_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,प्रकृति ही है प्रकृति में जो भी सनरॉइस मे और सनसेट में जो भी खालहस हमे निर्राहक,"['प', 'इ', 'भ', 'र', ' ', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'ै', 'े', 'स', 'ल', 'ख', 'ॉ', 'ी', 'औ', 'क', 'ो', 'ं', 'ट', 'ृ', 'त', 'म']"
5348024557503365_f365_chunk_8_subchunk_1_QC1_3_sample_rate_reduction.wav,बफ्री हैनड्रॉइंग में अगर उस सिमेट्री का जो,"['इ', 'र', 'ब', 'उ', ' ', 'ग', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'ै', 'े', 'स', 'अ', 'ॉ', 'ी', 'क', 'ो', 'ड', 'फ', 'ं', 'ट', 'म']"
5348024557503195_f318_chunk_8_subchunk_1_QC1_3_sample_rate_reduction.wav,तवह से चलती है,"['े', 'स', ' ', 'ल', 'ह', 'च', 'व', 'ै', 'त', 'ी']"
5348024557503255_f588_chunk_9_subchunk_1_QC1_3_sample_rate_reduction.wav,ग्राउंड्स है या अफकोस यहां पर बच्चों को बड़यों को खेलने के लिए ग्राउंड्स है जॉगिंग ट्रैक्स हैं गार्डन्स है अब बहुत,"['प', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ट', 'ॉ', 'ए', 'क', 'ो', 'ड', 'फ', '़', 'ं', 'य', 'च', 'ा', 'त']"
5348024557503535_f352_chunk_12_subchunk_1_QC1_4_silence_insertion.wav,अ पूरी स्वच्छ दिखति है और उनमें नक्षत्रों को देखना एक अलग ही अनुभव है जो मुझे बहुत अच्छा लगता है और इसके अलावा सर्दी में खाने का भी मजा बहत आता है हमारा पाचन शक्ति ज्यादा होता है सर्दियों में,"['द', 'प', 'आ', 'इ', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'छ', 'न', 'ु', 'ज', 'ह', 'ि', '्', 'ू', 'व', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'झ', 'ए', 'ी', 'औ', 'क', 'ष', 'ो', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503198_f319_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,ये साइडबॉक्स वॉरट विशाल है तो वहाँ वॉकिंग के लिए भी जा सकते हैं और कई साइडवॉक्स ओपन जेम की तरह भी काम करती है जिसमें बच्चों से बड़ोरतक कोई फ्री में एक्सरसाइज कर सकते हैं,"['प', 'इ', 'भ', 'ँ', 'र', 'ब', ' ', 'ग', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'व', 'ै', 'े', 'स', 'ल', 'ओ', 'ॉ', 'ए', 'ई', 'ी', 'औ', 'क', 'ो', 'ड', '़', 'फ', 'ं', 'य', 'च', 'ट', 'श', 'त', 'म']"
5348024557503712_f418_chunk_6_subchunk_1_QC1_5_upsampling_simulation.wav,बन मोसली तो मुझे लगता हमारे या हर एक भर में मोसली नॉट हइंडियन खाना ही बनता है,"['इ', 'भ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ह', 'ि', 'ै', 'े', 'स', 'ल', 'ख', 'ट', 'ॉ', 'झ', 'ए', 'ी', 'ो', 'क', 'ड', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503534_f354_chunk_1_subchunk_1_QC1_4_silence_insertion.wav,हम गोबर का इस्तेमाल नहीं करते हैं कर के फर्श पर अ फिर भी उसका बहुतउपयोग मैंने सुना हुआ है अ सबसे पहले तो गोबर बयोडिग्रीडबल होता है,"['प', 'आ', 'इ', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ह', 'ि', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ी', 'ो', 'क', 'ड', 'फ', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503682_f1263_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,क्या सातद न जीरो मनी पर है,"['स', 'द', 'क', 'ो', ' ', 'प', 'न', 'ज', 'य', 'ह', '्', 'ै', 'ा', 'र', 'त', 'म', 'ी']"
5348024557503442_f1326_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,बॉलीवुड के पुराने गोलीवाले गाने बजाओ,"['े', 'क', 'ो', ' ', 'ड', 'ल', 'ग', 'प', 'ु', 'न', 'ज', 'ा', 'व', 'ओ', 'ॉ', 'र', 'ब', 'ी']"
5348024557503604_f750_chunk_10_subchunk_1_QC1_5_upsampling_simulation.wav,वो हमिलित की रोटी बनाके खाते हैं और हम ये येहू को फीसकर उसका उसको थोड़ा रफ पीसकर हम लोग फॉरि जैसा भी बनाकर खाते हैं और हम लोग खाते है ये,"['प', 'भ', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'न', 'ज', 'ह', 'ि', 'व', 'ू', 'ै', 'े', 'स', 'ल', 'ख', 'ट', 'ॉ', 'ी', 'औ', 'ो', 'क', 'ड', 'फ', '़', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503554_f1923_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,छह में को जन्में बिनदुदारा सिंह एक भारतीय फ्ल्म और टेलीविज़न अभिनेता है,"['द', 'भ', 'र', 'ब', ' ', 'छ', 'न', 'ज', 'ु', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ल', 'अ', 'ट', 'ए', 'ी', 'औ', 'क', 'ो', '़', 'फ', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503193_f258_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,डिजिटल आट वो होती है जो कम्प्यू टर टेक्नोलॉजी की सहायता से बनी जाती है,"['आ', 'प', 'र', 'ब', ' ', 'न', 'ज', 'ह', 'ि', 'ा', 'व', '्', 'ै', 'ू', 'े', 'स', 'ल', 'ॉ', 'ी', 'ो', 'क', 'ड', 'य', 'ट', 'त', 'म']"
5348024557503245_f587_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,और दूसरा मेरा एक अच्छा टैलेंट मुझे लगता है मैं अच्छा ट्रांस्लेशन कर सकती हूँ और मुझे भाषा,"['द', 'भ', 'ँ', 'र', ' ', 'ग', 'छ', 'ु', 'न', 'ह', 'ा', '्', 'ू', 'ै', 'े', 'स', 'ल', 'अ', 'झ', 'ए', 'ी', 'औ', 'क', 'ष', 'ं', 'च', 'ट', 'श', 'त', 'म']"
5348024557503192_f254_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,मुझे अच्छा लगता है गाने के लिए और कॉपियोसी की बीज बहुत अच्छी लगती है क्योंकि मुझे डांस करने का भी मन करता है र फिल्मीगाने उसए गाती कयोंकि उसमें वह मेलेडी है और,"['प', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'छ', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ल', 'अ', 'ॉ', 'झ', 'ए', 'ी', 'औ', 'क', 'ो', 'ड', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503664_f502_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,उल पा मतलब उल,"['उ', ' ', 'ल', 'प', 'ब', 'ा', 'त', 'म']"
5348024557503505_f1913_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,टोकनयुक्त भुगतानों के लिए मेरा फिनकेर स्मॉल फाइनैंस बैंक वीजा कार्ड पंजीकृत करने के लिए क्यूआरकोड को स्कैन करें,"['प', 'आ', 'इ', 'भ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ि', '्', 'व', 'ै', 'ू', 'े', 'स', 'ल', 'ट', 'ॉ', 'ए', 'ी', 'ो', 'क', 'ड', 'फ', 'ं', 'य', 'ा', 'ृ', 'त', 'म']"
5348024557503583_f464_chunk_3_subchunk_1_QC1_4_silence_insertion.wav,,[]
5348024557503593_f360_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,बारिश के मौसम में वो फ़ोगा के जो हम कुछ देख नहीं पाते वो मां चप्टल के टाइम पर हम लोगों को अच्छे से दिखाई देता है और इसलिए,"['द', 'प', 'इ', 'र', 'ब', ' ', 'ग', 'ु', 'छ', 'ज', 'न', 'ह', 'ि', 'व', '्', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ट', 'ए', 'ई', 'ी', 'औ', 'ौ', 'क', 'ो', '़', 'फ', 'ं', 'च', 'ा', 'श', 'त', 'म']"
5348024557503367_f364_chunk_8_subchunk_1_QC1_4_silence_insertion.wav,अगर एग्जीबिशन वगैरा डालने पर बहुत सारे लोग तो आते देखने के लिए,"['द', 'प', 'आ', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ए', 'ी', 'ो', 'क', 'ड', 'ा', 'श', 'त']"
5348024557503661_f632_chunk_15_subchunk_1_QC1_5_upsampling_simulation.wav,जब ऑनरस ये मास्टर्स करने आतें तो वो ज्यादातर लोग,"['द', 'आ', 'र', 'ब', ' ', 'ग', 'न', 'ज', 'ा', '्', 'व', 'े', 'ऑ', 'स', 'ल', 'क', 'ो', 'ं', 'य', 'ट', 'त', 'म']"
5348024557503367_f364_chunk_19_subchunk_1_QC1_3_sample_rate_reduction.wav,जॉब के लिए तो एजुकेशन के लिए र एजुकेशन लोन्स के लिए तो इतना बहुत एड्वेटाइजमेंट वगैरा दे रे हैं तो आर्थ के लिए भी थोड़ा बहुत एड्वेटाइजमेंट देना चाहिए क्यों कि अगर चभी लो को उसे फिनांशली वायबल तो अगर उनको लग रहा है न तो उस फीलभी ज्यादातर बढ़ेगा,"['द', 'आ', 'इ', 'भ', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'ढ', 'े', 'स', 'ल', 'अ', 'ट', 'ॉ', 'ए', 'ी', 'क', 'ो', 'ड', '़', 'फ', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503661_f632_chunk_13_subchunk_1_QC1_5_upsampling_simulation.wav,फिर उसके बाद डॉक्ट इंजीनियर इन सब प्रोफेशन में जाने के लिए,"['द', 'प', 'इ', 'र', 'ब', 'उ', ' ', 'न', 'ज', 'ि', 'ा', '्', 'े', 'स', 'ल', 'ॉ', 'ए', 'ी', 'क', 'ो', 'ड', 'फ', 'ं', 'य', 'ट', 'श', 'म']"
5348024557503656_f273_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,एक ऐसा किताब जिसने मुझे रूला तो नहीं दिया लेकिन मुझे बहुत इमोशनल कर दिया था वो है,"['द', 'इ', 'थ', 'र', 'ब', ' ', 'ु', 'न', 'ज', 'ह', 'ि', 'व', 'ू', 'ै', 'े', 'स', 'ल', 'झ', 'ए', 'ी', 'क', 'ो', 'ऐ', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503377_f1309_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,यह ज्यादातर चीनतिबट्टी भाषा परिवार से संबंधित है,"['द', 'प', 'भ', 'र', 'ब', ' ', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'व', 'ै', 'े', 'स', 'ी', 'ष', 'ं', 'ध', 'य', 'च', 'ट', 'त']"
5348024557503543_f579_chunk_6_subchunk_1_QC1_4_silence_insertion.wav,औरतों और कईं गांवों की शालाओं में सरकारी शालाओं ें अजैसे हम पड़ते रहते हैं समाचार पत्र वृत्त पत्रिकाओं में,"['प', 'र', ' ', 'ग', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ओ', 'ई', 'ी', 'औ', 'ो', 'क', 'ड', '़', 'ं', 'च', 'ा', 'ृ', 'श', 'त', 'म']"
5348024557503535_f352_chunk_11_subchunk_1_QC1_4_silence_insertion.wav,और सर्दियों के अरात के आकाश भी,"['द', 'आ', 'भ', 'र', ' ', 'ि', '्', 'े', 'स', 'अ', 'ी', 'औ', 'ो', 'क', 'ं', 'य', 'ा', 'श', 'त']"
5348024557503313_f744_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,हाउसिंग की बात करें तो यहां दूसरे जगहों की तरह हाउसिंग एक कारोबार नहीं बन पाया है,"['द', 'प', 'र', 'ब', 'उ', ' ', 'ग', 'न', 'ज', 'ह', 'ि', 'ू', 'ै', 'े', 'स', 'ए', 'ी', 'क', 'ो', 'ं', 'य', 'ा', 'त']"
5348024557503656_f273_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,एक कहानी है डेविड कॉपर फिल्ड और ऑलीवुड टूविस्ट भी वैसे ही एक कहानी है एक छोटा सा अनाथ बच्चा ऑलीवरजॉब,"['प', 'भ', 'थ', 'र', 'ब', ' ', 'ु', 'न', 'छ', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'ू', 'े', 'ऑ', 'स', 'ल', 'अ', 'ट', 'ॉ', 'ए', 'ी', 'औ', 'क', 'ो', 'ड', 'फ', 'च', 'ा']"
5348024557503604_f750_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,मुझे,"['झ', 'े', 'म', 'ु']"
5348024557503656_f273_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,के ये जो छोटे जो बच्चे होते हैं विक्टोरियनेरा के वक्त जो छोटे बच्चे होते थे जिनका माबाप नहीं होता था जो अनाथ होते थे उन लोगों के जो स्ट्रगल होते हैं,"['प', 'थ', 'र', 'ब', 'उ', ' ', 'ग', 'छ', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'व', 'ै', 'े', 'स', 'ल', 'अ', 'ी', 'क', 'ो', 'ं', 'य', 'च', 'ट', 'त', 'म']"
5348024557503477_f610_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,हम लोग ये जो मिडल जेनरेशन के लोग हैं हम लोगों को ये आगे वाले,"['आ', 'र', ' ', 'ग', 'न', 'ज', 'ह', 'ि', 'व', 'ै', 'े', 'ल', 'ो', 'क', 'ड', 'ं', 'य', 'ा', 'श', 'म']"
5348024557503524_f581_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,कि यह कॉटन का ड्रेस है एकतो वो कॉटन का बिलकुल भी नहीं है अ उसका क्वालिटी बहुत ज्यादा खराब है और टोटल ट्रांसपरंट है कपड़ा पारदर्शक है,"['द', 'प', 'भ', 'र', 'ब', 'उ', ' ', 'ु', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'व', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ॉ', 'ए', 'ी', 'औ', 'क', 'ो', 'ड', '़', 'ं', 'य', 'ट', 'श', 'त']"
5348024557503660_f269_chunk_6_subchunk_1_QC1_5_upsampling_simulation.wav,एक बहुत बड़ा प्रभाव हुआ था मेरे ऊपर,"['प', 'आ', 'भ', 'थ', 'र', 'ब', ' ', 'ु', 'ह', '्', 'व', 'े', 'ए', 'ऊ', 'क', 'ड', '़', 'ा', 'त', 'म']"
5348024557503245_f587_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,से ज्यादा लगाव है अगर बाकी फीलड देखें तो उसे अच्छा मेरी भाषा मे मेरी कमांड है,"['द', 'भ', 'र', 'ब', 'उ', ' ', 'ग', 'छ', 'ज', 'ह', '्', 'व', 'ै', 'े', 'स', 'ल', 'ख', 'अ', 'ी', 'क', 'ो', 'ष', 'ड', 'फ', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503313_f744_chunk_2_subchunk_1_QC1_3_sample_rate_reduction.wav,नॉनचाइबर लोग अक्सर किराया के घर में रहते हं जिसका किराया यहाँ उतना महंगा नहीं होता है लोग अपने स्तर और आलोग अपनी ्तर और आवश्यकता के हिसाब से मकान किराय पर लेते हैं,"['प', 'आ', 'इ', 'ँ', 'र', 'ब', 'उ', ' ', 'ग', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'घ', 'ल', 'अ', 'ॉ', 'ी', 'औ', 'ो', 'क', 'ं', 'य', 'च', 'ा', 'श', 'त', 'म']"
5348024557503543_f579_chunk_13_subchunk_1_QC1_4_silence_insertion.wav,स्कूल या कॉलेजस जाते होंगे पड़ते होंगे डरते भी होंगे अलेकिन वो जो गौरव हैं वो जो विनमब्रभाव है शिक्षकों के प्रति वो मिसिंग है शहरों के स्कूल में,"['प', 'भ', 'र', 'ब', ' ', 'ग', 'न', 'ज', 'ह', 'ि', '्', 'ू', 'व', 'ै', 'े', 'स', 'ल', 'अ', 'ॉ', 'ी', 'ौ', 'क', 'ो', 'ष', 'ड', '़', 'ं', 'य', 'ा', 'श', 'त', 'म']"
5348024557503178_f115_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,हज़ार,"['़', 'ज', 'ह', 'ा', 'र']"
5348024557503242_f390_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,कोविड पैंडेमिग में मेरा एक्स्पीरियंस तो अच्छा था मेरे हजबिन को बहुत सीवियर कोविड हुआ था,"['प', 'आ', 'थ', 'र', 'ब', ' ', 'ग', 'छ', 'न', 'ज', 'ु', 'ह', 'ि', 'व', '्', 'ै', 'े', 'स', 'अ', 'ए', 'ी', 'ो', 'क', 'ड', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503313_f744_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,एक जनजाति राज्य होने के कारण मेघालय में जमीन की बिक्री केवल जनजाति लोगों तक ही सीमित हैइसे यह रेलस्टेट का कारोबार उतना फलता फूलता नहीं हैयन ट्राइबल लोगों के पास बहुत ज्यादा जमीन है और वे इस जमीन को व्यापारियों को लीज कर देते हैं,"['द', 'प', 'इ', 'र', 'ब', 'उ', ' ', 'ग', 'ु', 'न', 'ज', 'ह', 'ि', '्', 'व', 'ै', 'ू', 'े', 'स', 'घ', 'ल', 'ण', 'ट', 'ए', 'ी', 'औ', 'क', 'ो', 'फ', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503661_f632_chunk_9_subchunk_1_QC1_5_upsampling_simulation.wav,सी बैंगॉलीमीडियम फीस वो ज्यादातर अफॉर्डबल है अंग्रेज़ी मीडियम फीज अंग्रेज़ी मीडियम के फीस वो,"['द', 'र', 'ब', ' ', 'ग', 'ज', 'ह', 'ि', 'व', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ॉ', 'ी', 'ो', 'क', 'ड', 'फ', '़', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503661_f632_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,इनमें से ज्यादातर ही टॉप रैंकिंग स्कूल्स एन कॉलेजेज हैं,"['द', 'प', 'इ', 'र', ' ', 'ग', 'न', 'ज', 'ह', 'ि', 'ा', '्', 'ू', 'ै', 'े', 'स', 'ल', 'ॉ', 'ए', 'ी', 'क', 'ं', 'य', 'ट', 'त', 'म']"
5348024557503419_f425_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,अपने दिमाग से काम नहीं लिया तो वो मेरी सबसे बड़ी दुर्बलता है,"['द', 'प', 'र', 'ब', ' ', 'ग', 'ु', 'न', 'ह', 'ि', 'व', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ी', 'क', 'ो', 'ड', '़', 'ं', 'य', 'ा', 'त', 'म']"
5348024557503477_f610_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,एक्चुली बहुत ज्यादा मुसक्कत करनी पड़ती है क्योंकि नई चीजें जो दैनिक जीवन में दिन प्रतिदिन परिवर्तन होते रहते हैं जैसेकि टेक्नोलॉजिकल चेंजेस होता है और साइंसमें एडवाइंसमेंट होता है जो हमारे पीछे वालेके जो पीड़ी है उनको,"['द', 'प', 'इ', 'र', 'ब', 'उ', ' ', 'ु', 'न', 'ज', 'छ', 'ह', 'ि', '्', 'व', 'ै', 'े', 'स', 'ल', 'ट', 'ॉ', 'ए', 'ई', 'ी', 'औ', 'क', 'ो', 'ड', '़', 'ं', 'य', 'च', 'ा', 'त', 'म']"
5348024557503725_f1690_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,आप उत्पादों को अधिक मात्रा में,"['उ', 'े', 'द', 'ो', 'क', ' ', 'ं', 'आ', 'प', 'अ', 'ध', 'ि', '्', 'ा', 'र', 'त', 'म']"
5348024557503192_f254_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,पलासिकली ट्रेंड गायका तो नहीं है इसलिए म इतनी अच्छी तरह गान ही सकती पर,"['प', 'इ', 'र', ' ', 'ग', 'छ', 'न', 'ह', 'ि', 'ा', '्', 'ै', 'े', 'स', 'ल', 'अ', 'ए', 'ी', 'क', 'ो', 'ड', 'ं', 'य', 'च', 'ट', 'त', 'म']"
5348024557503585_f367_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,दार्जिलिंग कालमपौ अलीपुर द्वार कुछबिहार जलपाईगुड़ी,"['द', 'प', 'र', 'ब', ' ', 'ग', 'ु', 'छ', 'ज', 'ह', 'ि', '्', 'व', 'ल', 'अ', 'ई', 'ी', 'ौ', 'क', 'ड', '़', 'ं', 'ा', 'म']"
5348024557503419_f425_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,मेरी सबसे बड़ बड़ी दुर्बलता क्या वीकनेस मेरी भावनात्मक विचारसरनीय,"['द', 'भ', 'र', 'ब', ' ', 'ु', 'न', 'ि', '्', 'व', 'े', 'स', 'ल', 'ी', 'क', 'ड', '़', 'य', 'च', 'ा', 'त', 'म']"
