Filename,Indiconformer_Hypothesis,character_list
5348024557503543_f579_chunk_13_subchunk_1_QC1_4_silence_insertion.wav,स्कूल या कॉलेजस जाते होंगे पड़ते होंगे डरते भी होंगे अलेकिन वो जो गौरव हैं वो जो विनमब्रभाव है शिक्षकों के प्रति वो मिसिंग है शहरों के स्कूल में,"['े', 'म', 'ी', '़', 'य', 'ब', 'ं', 'ै', 'श', 'ष', 'स', ' ', 'ह', '्', 'प', 'ॉ', 'न', 'अ', 'व', 'ल', 'ज', 'ौ', 'ो', 'क', 'भ', 'ा', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557503178_f115_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,हज़ार,"['ा', '़', 'ह', 'र', 'ज']"
5348024557503242_f390_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,कोविड पैंडेमिग में मेरा एक्स्पीरियंस तो अच्छा था मेरे हजबिन को बहुत सीवियर कोविड हुआ था,"['े', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', 'च', ' ', 'स', 'ह', '्', 'प', 'न', 'अ', 'आ', 'थ', 'व', 'ु', 'ज', 'ो', 'क', 'छ', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557502907_f252_chunk_4_subchunk_1_QC1_1_format_conversion.wav,जिले में कई कॉलेज और महाविद्यालय भी हैं जो विभिन्न विषयों में स्नातक और स्नातकोत्तर कोर्स प्रदान करते हैं,"['े', 'म', 'ी', 'य', 'ं', 'ै', 'ष', ' ', 'ह', 'स', '्', 'ॉ', 'न', 'प', 'ई', 'व', 'ल', 'ज', 'ो', 'औ', 'क', 'भ', 'ा', 'द', 'ि', 'र', 'त']"
5348024557503313_f744_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,एक जनजाति राज्य होने के कारण मेघालय में जमीन की बिक्री केवल जनजाति लोगों तक ही सीमित हैइसे यह रेलस्टेट का कारोबार उतना फलता फूलता नहीं हैयन ट्राइबल लोगों के पास बहुत ज्यादा जमीन है और वे इस जमीन को व्यापारियों को लीज कर देते हैं,"['े', 'ट', 'म', 'ी', 'घ', 'य', 'ए', 'त', 'इ', 'ब', 'ं', 'ै', 'उ', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'ा', 'द', 'ि', 'ू', 'र', 'ण', 'ग']"
5348024557503661_f632_chunk_9_subchunk_1_QC1_5_upsampling_simulation.wav,सी बैंगॉलीमीडियम फीस वो ज्यादातर अफॉर्डबल है अंग्रेज़ी मीडियम फीज अंग्रेज़ी मीडियम के फीस वो,"['े', 'म', 'ी', '़', 'य', 'ब', 'ं', 'ै', 'स', ' ', 'ह', 'फ', '्', 'ॉ', 'अ', 'व', 'ज', 'ल', 'ो', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557502906_f625_chunk_2_subchunk_1_QC1_1_format_conversion.wav,जिसमें से एक ै सड़क और परिवहन सुविधाओं में आया हुआ सुधार,"['े', 'म', 'ओ', '़', 'य', 'ए', 'ं', 'ै', 'स', ' ', 'ह', 'प', 'न', 'आ', 'व', 'ु', 'ज', 'ध', 'औ', 'क', 'ा', 'ि', 'ड', 'र']"
5348024557503661_f632_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,इनमें से ज्यादातर ही टॉप रैंकिंग स्कूल्स एन कॉलेजेज हैं,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ं', 'ै', ' ', 'स', 'ह', '्', 'प', 'न', 'ॉ', 'ज', 'ल', 'क', 'ा', 'द', 'ि', 'ू', 'र', 'त', 'ग']"
5348024557502910_f242_chunk_14_subchunk_1_QC1_1_format_conversion.mp3,मेरी पुरानी पसंदीदा चीड़ों चीजों और रूचियों को आबाद करने का एहसास दिलाते हैं,"['े', 'म', 'ी', '़', 'य', 'ए', 'ब', 'ं', 'ै', 'च', ' ', 'स', 'ह', 'प', 'न', 'आ', 'ु', 'ज', 'ल', 'ो', 'औ', 'क', 'ा', 'द', 'ि', 'ू', 'ड', 'र', 'त']"
5348024557503419_f425_chunk_4_subchunk_1_QC1_4_silence_insertion.wav,अपने दिमाग से काम नहीं लिया तो वो मेरी सबसे बड़ी दुर्बलता है,"['े', 'म', 'ी', '़', 'य', 'ब', 'ं', 'ै', ' ', 'स', 'ह', '्', 'प', 'न', 'अ', 'व', 'ु', 'ल', 'ो', 'क', 'द', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503477_f610_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,एक्चुली बहुत ज्यादा मुसक्कत करनी पड़ती है क्योंकि नई चीजें जो दैनिक जीवन में दिन प्रतिदिन परिवर्तन होते रहते हैं जैसेकि टेक्नोलॉजिकल चेंजेस होता है और साइंसमें एडवाइंसमेंट होता है जो हमारे पीछे वालेके जो पीड़ी है उनको,"['े', 'ट', 'म', 'ी', '़', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'उ', 'च', ' ', 'ह', 'स', '्', 'प', 'न', 'ॉ', 'ई', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'छ', 'ा', 'द', 'ि', 'ड', 'र', 'त']"
5348024557502808_f821_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,स्नामघौड़ के समानों में सबसे अधिक बिकने वाले सुझाव क्या है,"['े', 'म', '़', 'घ', 'य', 'ब', 'ं', 'ै', 'स', ' ', 'ह', '्', 'न', 'अ', 'व', 'ु', 'झ', 'ल', 'ौ', 'ो', 'ध', 'क', 'ा', 'ि', 'ड']"
5348024557503725_f1690_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,आप उत्पादों को अधिक मात्रा में,"['अ', 'े', 'क', 'म', 'आ', 'उ', 'ा', 'द', 'ि', 'ो', ' ', 'र', '्', 'प', 'ं', 'त', 'ध']"
5348024557503192_f254_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,पलासिकली ट्रेंड गायका तो नहीं है इसलिए म इतनी अच्छी तरह गान ही सकती पर,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ं', 'ै', 'च', 'स', ' ', 'ह', '्', 'प', 'न', 'अ', 'ल', 'ो', 'क', 'छ', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503585_f367_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,दार्जिलिंग कालमपौ अलीपुर द्वार कुछबिहार जलपाईगुड़ी,"['म', 'ी', '़', 'ब', 'ं', ' ', 'ह', '्', 'प', 'अ', 'ई', 'व', 'ु', 'ल', 'ज', 'ौ', 'क', 'छ', 'द', 'ा', 'ि', 'ड', 'र', 'ग']"
5348024557503419_f425_chunk_2_subchunk_1_QC1_4_silence_insertion.wav,मेरी सबसे बड़ बड़ी दुर्बलता क्या वीकनेस मेरी भावनात्मक विचारसरनीय,"['े', 'म', 'ी', '़', 'य', 'ब', 'च', ' ', 'स', '्', 'न', 'व', 'ु', 'ल', 'क', 'भ', 'द', 'ा', 'ि', 'ड', 'र', 'त']"
5348024557502845_f262_chunk_1_subchunk_1_QC1_1_format_conversion.mp3,पहले हम रोज सुबह प्रार्थना करते हैं औ बच्चों परंपरा को इतना नहीं मानते है,"['े', 'म', 'ी', 'इ', 'ब', 'ं', 'ै', 'च', ' ', 'ह', 'स', '्', 'प', 'न', 'थ', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'ा', 'र', 'त']"
5348024557502906_f625_chunk_9_subchunk_1_QC1_1_format_conversion.mp3,उनकी सामाजिक आर्थिक और सांस्कृतिक जीवन पर भी उसका प्रभाव जरूर,"['म', 'ी', 'ं', 'उ', ' ', 'स', '्', 'प', 'न', 'ृ', 'आ', 'थ', 'व', 'ज', 'औ', 'क', 'भ', 'ा', 'ि', 'ू', 'र', 'त']"
5348024557503365_f365_chunk_5_subchunk_1_QC1_3_sample_rate_reduction.wav,जितना भी कॉफी करना है ओउटनाई करना भाई तो तो मुझे यह लगा कि उसे भी ज्यादा हैंसइंट सैंटिंग बहुत अच्छा लग रहा है क्योंकि हमारे खालामि्चिंग में,"['े', 'ट', 'म', 'ी', 'ओ', 'य', 'इ', 'ब', 'ं', 'ै', 'उ', 'च', 'ख', ' ', 'ह', 'स', 'फ', '्', 'ॉ', 'न', 'अ', 'ई', 'ु', 'झ', 'ज', 'ल', 'ो', 'क', 'भ', 'छ', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557503193_f258_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,क्योंकि टेक्नोलॉजी की इस्तेमाल होती है,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ं', 'ै', ' ', 'स', 'ह', '्', 'ॉ', 'न', 'ल', 'ज', 'ो', 'क', 'ा', 'ि', 'त']"
5348024557503524_f581_chunk_10_subchunk_1_QC1_4_silence_insertion.wav,अब इतना ज्यादा रेड और ऑरेंज में डिफ्रेंस न दिखें उतना ज्यादा फर्क तो नहीं होना चाहिए,"['े', 'म', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'उ', 'च', 'ख', ' ', 'स', 'ह', 'फ', '्', 'न', 'अ', 'ज', 'ो', 'औ', 'ऑ', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त']"
5348024557502784_f400_chunk_6_subchunk_1_QC1_1_format_conversion.wav,अवो एक साइलेंट मीडियम है अपनी,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ं', 'ै', ' ', 'स', 'ह', 'प', 'न', 'अ', 'व', 'ल', 'ो', 'क', 'ा', 'ि', 'ड']"
5348024557503255_f588_chunk_3_subchunk_1_QC1_3_sample_rate_reduction.wav,फियहाँ पर कल्चरल एक्टिविटीज के हिसाब से भी बहुत सारे सेंटर्स हैं यहाँ पर नेचर बहुत सुंदर है जहाँ घूमने जा सकते हैं,"['े', 'ट', 'म', 'ी', 'घ', 'य', 'ए', 'ब', 'ं', 'ै', 'ँ', 'च', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'व', 'ु', 'ल', 'ज', 'क', 'भ', 'ा', 'द', 'ि', 'ू', 'र', 'त']"
5348024557502851_f59_chunk_1_subchunk_1_QC1_1_format_conversion.mp3,आजकल मैं स्विमिंग नहीं करती रो क्योंकि मेरे पासज्यादा टाइम नहीं मिलाए मेरे घर के बहुत पास नदी है नहीं लेकिन फुडाडूडमे है मेरे घर के पास एक हुटेल है वहां पे स्विमिंग पुर है,"['े', 'ट', 'म', 'ी', 'घ', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'आ', 'व', 'ु', 'ल', 'ज', 'ो', 'क', 'ा', 'द', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557503255_f588_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,और बहुत सारे हिस्टॉरिकल प्लेसिज हैं वहाँ पे हम लोग ट्रेकिंग के लिए जा सकते हैं,"['े', 'ट', 'म', 'ए', 'ब', 'ं', 'ै', 'ँ', ' ', 'ह', 'स', '्', 'प', 'ॉ', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557502897_f251_chunk_6_subchunk_1_QC1_1_format_conversion.wav,यह निर्माण कार्य नवी मुंबई विकास प्राधिकरण द्वारा संचालित किया जा रहा है नीलामोहन के पास सड़क नहीं होने के कारण,"['े', 'म', 'ी', '़', 'य', 'त', 'ब', 'ं', 'ै', 'च', ' ', 'ह', 'स', '्', 'प', 'न', 'ई', 'व', 'ु', 'ल', 'ज', 'ो', 'ध', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'ण']"
5348024557503617_f2165_chunk_0_subchunk_1_QC1_5_upsampling_simulation.wav,आइटम टेस्टीज मॉल्टीग्रेन कुकिज देशी उत्थान डायबिटी हर्बलटी और दबेकर्स डशन कैशु कुकीज वर्तमान में उपलब्ध नहीं है ये कल उपलब्ध होंगे,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', ' ', 'स', 'ह', '्', 'ॉ', 'न', 'प', 'आ', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'ध', 'औ', 'क', 'द', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557502778_f403_chunk_22_subchunk_1_QC1_1_format_conversion.wav,कल्चरल कार्यक्रम हो शादी हो अ कोई कॉलेज में कोई,"['े', 'म', 'ी', 'य', 'ं', 'श', 'च', ' ', 'ह', '्', 'ॉ', 'अ', 'ई', 'ल', 'ज', 'ो', 'क', 'ा', 'द', 'र']"
5348024557503660_f269_chunk_5_subchunk_1_QC1_5_upsampling_simulation.wav,और वो भी एक रानी आतो हां वो उनकी कहानी मेरे ऊपर एक बहुत बड़ा प्रभाव आ,"['े', 'म', 'ी', '़', 'ए', 'ब', 'ं', 'ऊ', 'उ', ' ', 'ह', '्', 'प', 'न', 'आ', 'व', 'ु', 'ो', 'औ', 'क', 'भ', 'ा', 'ड', 'र', 'त']"
5348024557503277_f980_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,मेरी एपीवाई पेंशन राशि दिखाएँ मेरा पीआरए नं्बर थ्रीए सेवनाइन वन ट टू वनाईन सेवेनाइन है,"['े', 'ट', 'म', 'ी', 'ए', 'इ', 'ब', 'ं', 'ै', 'श', 'ँ', 'ख', ' ', 'स', 'ह', '्', 'प', 'न', 'ई', 'आ', 'थ', 'व', 'ा', 'द', 'ि', 'ू', 'र']"
5348024557502847_f615_chunk_1_subchunk_1_QC1_1_format_conversion.wav,मुझे काबारीघेल इसलिए पसंद होटा है क्योंकि वो खेल जारा लोग मिलके खिलगा हे इसलिए हम होर अच्छा लगता है,"['े', 'ट', 'म', 'ी', 'घ', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'च', 'ख', ' ', 'स', 'ह', '्', 'प', 'अ', 'व', 'ु', 'झ', 'ल', 'ज', 'ो', 'क', 'छ', 'ा', 'द', 'ि', 'र', 'त', 'ग']"
5348024557502851_f59_chunk_0_subchunk_1_QC1_1_format_conversion.wav,सविन के लिए सबसे अफसर गा लता है मुझे सागर के बी और नौडी क्यों वो बहुत सुंदर हम लुकतो बचपन में नदी में नहटा थे नहटे थे दोस्तों के साथ,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', 'च', 'स', ' ', 'ह', 'फ', '्', 'प', 'न', 'अ', 'थ', 'व', 'ु', 'झ', 'ल', 'ौ', 'ो', 'औ', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503181_f317_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,कर्नाटका,"['ट', 'क', 'ा', 'र', '्', 'न']"
5348024557503594_f361_chunk_3_subchunk_1_QC1_5_upsampling_simulation.wav,जो ग्राम बगैरा है वहाँ पर इलेक्शन की होताक वजह से बहुत ही झगड़े,"['े', 'म', 'ी', '़', 'इ', 'ब', 'ै', 'श', 'ँ', ' ', 'ह', 'स', '्', 'प', 'न', 'व', 'ु', 'झ', 'ल', 'ज', 'ो', 'क', 'ा', 'ड', 'र', 'त', 'ग']"
5348024557503367_f364_chunk_15_subchunk_1_QC1_3_sample_rate_reduction.wav,अगर पीसिंग से वो अपना फैमली चलाना है तो उनको भी थोड़ा पैसा मिलना ही चाहिए न अब फिनांशिली वायबल होना चाहिए नहीं तो बहुत सारे लोग आर्थ से बहुत बाहर चले जाएंगे तो हम अगर हमारा ट्रेडिशनल पेनटिंग हो,"['े', 'ट', 'म', 'ी', '़', 'य', 'ए', 'ब', 'ं', 'ै', 'श', 'उ', 'च', ' ', 'स', 'ह', 'फ', '्', 'प', 'न', 'अ', 'आ', 'थ', 'व', 'ु', 'ल', 'ज', 'ो', 'क', 'भ', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503452_f1328_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,क्या कोई निःशुल्क टीकाकरण केंद्र है जो स्पुतनिक की पहली खुराक देते हैं,"['े', 'ट', 'ी', 'य', 'त', 'ं', 'ै', 'श', 'ख', ' ', 'ह', 'स', '्', 'प', 'न', 'ई', 'ु', 'ल', 'ज', 'ः', 'ो', 'क', 'ा', 'द', 'ि', 'र', 'ण']"
5348024557502906_f625_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,रायगढ़ जिले में पिछले कुछ वर्षों में कई महत्वपूर्ण विकास कार्य हुए हैं,"['े', 'म', '़', 'य', 'ए', 'ं', 'ै', 'ष', ' ', 'ह', 'स', '्', 'प', 'ढ', 'ई', 'व', 'ु', 'ज', 'ल', 'ो', 'ण', 'क', 'छ', 'ा', 'ि', 'ू', 'र', 'त', 'ग']"
5348024557503363_f458_chunk_4_subchunk_1_QC1_3_sample_rate_reduction.wav,उसे साँव करते हैं,"['े', 'क', 'उ', 'ँ', 'ा', 'व', 'स', ' ', 'ह', 'र', 'ं', 'त', 'ै']"
5348024557503331_f899_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,मेरे अंजीकृत संपर्क नं्बर का इस्तेमाल करके हैचपी गैस सिलिंडर बुक करें,"['े', 'म', 'ी', 'इ', 'ब', 'ं', 'ै', 'च', ' ', 'स', 'ह', '्', 'प', 'न', 'अ', 'ृ', 'ु', 'ल', 'ज', 'क', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503242_f390_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,एंड इट्स ऑल अवेलेबल एट वन प्लीस या बट अगर हम पैसों के बारे में सोचे तो बहुत,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'च', ' ', 'स', 'ह', '्', 'प', 'न', 'अ', 'व', 'ु', 'ल', 'ो', 'ऑ', 'क', 'ा', 'ड', 'र', 'त', 'ग']"
5348024557502853_f60_chunk_0_subchunk_1_QC1_1_format_conversion.mp3,हमारा डिस्टिक् से इतना अच्छा पल नहीं लेकिन असम में बहुत अच्छा पिया है,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ब', 'ं', 'ै', 'च', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'ु', 'ल', 'क', 'छ', 'ा', 'ि', 'ड', 'र', 'त']"
5348024557502778_f403_chunk_29_subchunk_1_QC1_1_format_conversion.mp3,मुझे मैंजब दिल्ली में थी मुझे जनपथ और ये जगह थी जो पसंद आती थी पर यहां पी चेन्नई में,"['े', 'म', 'ी', 'य', 'ब', 'ं', 'ै', 'च', ' ', 'ह', 'स', '्', 'प', 'न', 'ई', 'आ', 'थ', 'ु', 'झ', 'ज', 'ल', 'ो', 'औ', 'द', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557502798_f1181_chunk_0_subchunk_1_QC1_1_format_conversion.wav,एलेवन हंडे नाइंटीन के दशक के अंतर में गुड़िदास कमांडर कुटुक औलदीन आइबक ने इसे दिल्ली में शरीत लिया इस प्रकार से एक गुलाम का गुलाम बना दिया,"['े', 'ट', 'म', 'ी', '़', 'य', 'ए', 'इ', 'ब', 'ं', 'श', ' ', 'ह', 'स', '्', 'प', 'न', 'अ', 'आ', 'व', 'ु', 'ल', 'औ', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503604_f750_chunk_23_subchunk_1_QC1_5_upsampling_simulation.wav,मगर देहांत होता है तो उसके मतलब क्यनरते खाते हैं आ,"['े', 'म', 'य', 'ब', 'ं', 'ै', 'उ', 'ख', ' ', 'ह', 'स', '्', 'न', 'आ', 'ल', 'ो', 'क', 'द', 'ा', 'र', 'त', 'ग']"
5348024557502896_f496_chunk_9_subchunk_1_QC1_1_format_conversion.mp3,मेती के दानों को भी नैतिक केतानों को रातभर भिगोकर रजाना इसेरोजाना वो पानी पीने से मधमूएँ हैं या डायबिटिज के लक्षणों को,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'ष', 'ँ', ' ', 'स', 'ह', '्', 'प', 'न', 'व', 'ज', 'ल', 'ो', 'ध', 'ण', 'क', 'भ', 'द', 'ा', 'ि', 'ू', 'ड', 'र', 'त', 'ग']"
5348024557503391_f1310_chunk_0_subchunk_1_QC1_4_silence_insertion.wav,क्या मुझे पिछले सप्ताह किसी से नौ हजार रुपए से अधिक मिले थे,"['े', 'म', 'ी', 'य', 'ए', ' ', 'स', 'ह', '्', 'प', 'न', 'अ', 'थ', 'ु', 'झ', 'ल', 'ज', 'ौ', 'ध', 'क', 'छ', 'ा', 'ि', 'र', 'त']"
5348024557502897_f251_chunk_14_subchunk_1_QC1_1_format_conversion.mp3,इस प्रोजेक्ट के माध्यम से मुंबई क लोगों को बेहतर इंफ्रास्ट्रक्चर और आरमदायक,"['े', 'ट', 'म', 'य', 'इ', 'ब', 'ं', 'च', ' ', 'स', 'ह', 'फ', '्', 'प', 'ई', 'आ', 'ु', 'ज', 'ल', 'ो', 'ध', 'औ', 'क', 'ा', 'द', 'र', 'त', 'ग']"
5348024557502907_f252_chunk_10_subchunk_1_QC1_1_format_conversion.mp3,ये अवसर रायगढ़ जिले के समग्री विकासर ग्रोथ में महत्वपूर्ण योगदान करते हैं और महत्वपूर्ण भूमिका निभाते हैं,"['े', 'म', 'ी', '़', 'य', 'ं', 'ै', ' ', 'स', 'ह', '्', 'प', 'न', 'अ', 'ढ', 'थ', 'व', 'ज', 'ल', 'ो', 'ण', 'औ', 'क', 'भ', 'ा', 'द', 'ि', 'ू', 'र', 'त', 'ग']"
5348024557502808_f821_chunk_0_subchunk_1_QC1_1_format_conversion.wav,स्नामघौड़ के समानों में सबसे अधिक बिकने वाले सुझाव क्या है,"['े', 'म', '़', 'घ', 'य', 'ब', 'ं', 'ै', 'स', ' ', 'ह', '्', 'न', 'अ', 'व', 'ु', 'झ', 'ल', 'ौ', 'ो', 'ध', 'क', 'ा', 'ि', 'ड']"
5348024557502910_f242_chunk_11_subchunk_1_QC1_1_format_conversion.wav,उनकी मूर्तिमता और अलभूत रंगों ने उसे धातुओं की विविधता और,"['े', 'म', 'ी', 'ओ', 'ं', 'उ', ' ', 'स', '्', 'न', 'अ', 'व', 'ु', 'ल', 'ो', 'ध', 'औ', 'क', 'भ', 'ा', 'ि', 'ू', 'र', 'त', 'ग']"
5348024557503597_f132_chunk_4_subchunk_1_QC1_5_upsampling_simulation.wav,लाती है और खर्पी लगाती हैमाँ की वजह से ही हमारे घर में बहुत सारे फुल खिले गुए,"['े', 'म', 'ी', 'घ', 'ए', 'ब', 'ं', 'ै', 'ँ', 'ख', ' ', 'ह', 'स', 'फ', '्', 'प', 'व', 'ु', 'ज', 'ल', 'औ', 'क', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557502896_f496_chunk_7_subchunk_1_QC1_1_format_conversion.wav,काफी हद तक सहायता मिलती है जामुन के दीजों को पीसकर पानी में उसके उसका मिश्रण बनाकर इसे रोजाना खालीपेट,"['े', 'ट', 'म', 'ी', 'य', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', 'ख', ' ', 'ह', 'स', 'फ', '्', 'प', 'न', 'ु', 'ज', 'ल', 'ो', 'ण', 'क', 'ा', 'द', 'ि', 'र', 'त']"
5348024557503195_f318_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,बसबे जो ऑफिस जाते है उनके लिए लीचेटाइम ते नी नये ले तु मिलेगी तो वो अपने परिवार के साथ परभाकी बिताते हैं बच्चे हं वो ऑटोमोबाइल फोन में गेम खेलते हैं,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'इ', 'ब', 'ं', 'ै', 'उ', 'च', 'ख', 'स', ' ', 'ह', 'फ', '्', 'प', 'न', 'अ', 'थ', 'व', 'ु', 'ज', 'ल', 'ो', 'ऑ', 'क', 'भ', 'ा', 'ि', 'र', 'त', 'ग']"
5348024557503198_f319_chunk_1_subchunk_1_QC1_3_sample_rate_reduction.wav,र स्ट्रीप में देखो तो बहुत विशाल साइबॉक्स होती है जहाँ बड़ेबड़े पेड़ होते हैं और उसके नीचे दिलचस्पी लगा रखे ताकि बहकेआराम कर सकें और क्योंकि,"['े', 'ट', 'म', 'ी', '़', 'य', 'इ', 'ब', 'ं', 'ै', 'श', 'उ', 'ँ', 'च', 'ख', ' ', 'स', 'ह', '्', 'प', 'ॉ', 'न', 'आ', 'व', 'ु', 'ल', 'ज', 'ो', 'औ', 'क', 'द', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557502784_f400_chunk_1_subchunk_1_QC1_1_format_conversion.mp3,जो विचार है उनको बहुत कम समय के लिए ही सही,"['े', 'म', 'ी', 'य', 'ए', 'ब', 'ै', 'उ', 'च', ' ', 'ह', 'स', 'न', 'व', 'ु', 'ज', 'ल', 'ो', 'क', 'ा', 'ि', 'र', 'त']"
5348024557502896_f496_chunk_0_subchunk_1_QC1_1_format_conversion.wav,डायबिटीज के लिए हमारे गांव में जो पॉपुलर रेमिडीज है वोह करेली का यूज,"['े', 'ट', 'म', 'ी', 'य', 'ए', 'ब', 'ं', 'ै', ' ', 'ह', 'प', 'ॉ', 'व', 'ु', 'ज', 'ल', 'ो', 'क', 'ा', 'ि', 'ू', 'ड', 'र', 'ग']"
5348024557503716_f15_chunk_1_subchunk_1_QC1_5_upsampling_simulation.wav,तब तो हम हर जो बच्चा घना हमारे जो आस पड़ो उसके गली के बच्चे देना सबने एक टाइम रखा हउता था जिस टाइम पर हमको बाहर जा नहीं जानाे,"['े', 'ट', 'म', 'ी', '़', 'घ', 'ए', 'इ', 'ब', 'ं', 'उ', 'च', 'ख', ' ', 'ह', 'स', '्', 'प', 'न', 'आ', 'थ', 'ज', 'ल', 'ो', 'क', 'ा', 'द', 'ि', 'ड', 'र', 'त', 'ग']"
5348024557503535_f352_chunk_5_subchunk_1_QC1_4_silence_insertion.wav,समर्स की,"['क', 'म', 'ी', 'स', ' ', 'र', '्']"
5348024557502907_f252_chunk_1_subchunk_1_QC1_1_format_conversion.wav,पलब्ध है रायगढ़ जिले में कई सरकारी और निजी स्कूल हैं,"['े', 'म', 'ी', '़', 'य', 'ब', 'ं', 'ै', ' ', 'ह', 'स', '्', 'प', 'न', 'ढ', 'ई', 'ज', 'ल', 'ध', 'औ', 'क', 'ा', 'ि', 'ू', 'र', 'ग']"
5348024557503367_f364_chunk_0_subchunk_1_QC1_3_sample_rate_reduction.wav,आर्कन क्राफ्ट के लिए,"['े', 'ट', 'ल', 'क', 'आ', 'ा', 'ि', ' ', 'ए', 'फ', 'र', '्', 'न']"
5348024557502859_f1089_chunk_0_subchunk_1_QC1_1_format_conversion.wav,मैं एक्सपीच कहाँ खरीद सकता हूँ,"['म', 'ी', 'ए', 'ं', 'ै', 'ँ', 'च', 'ख', ' ', 'स', 'ह', '्', 'प', 'क', 'ा', 'द', 'ू', 'र', 'त']"
5348024557502867_f850_chunk_0_subchunk_1_QC1_1_format_conversion.wav,नौहजार रुपये मेरे डिफॉल्ट एम स्वॉइप खाते से मेरे अन्य लिंक किये गये खाते में ट्रांसफर करें,"['े', 'ट', 'म', 'य', 'ए', 'इ', 'ं', 'ख', ' ', 'ह', 'स', 'फ', '्', 'ॉ', 'प', 'न', 'अ', 'व', 'ु', 'ल', 'ज', 'ौ', 'क', 'ा', 'ि', 'ड', 'र', 'त', 'ग']"
